event_type,ticker,day_type,time_frame,slot,inf_range,sup_range,prob_up,prob_down,count_of_klines_inside_range
5m,ETH,workday,tf1,5,0.0,0.2,0.4985443959243086,0.5014556040756915,685
5m,ETH,workday,tf1,5,0.2,0.4,0.528954802259887,0.471045197740113,706
5m,ETH,workday,tf1,5,0.4,0.6000000000000001,0.5568,0.4432,623
5m,ETH,workday,tf1,5,0.6000000000000001,0.8,0.634469696969697,0.365530303030303,526
5m,ETH,workday,tf1,5,0.8,1.0,0.6239669421487604,0.3760330578512396,482
5m,ETH,workday,tf1,5,1.0,1.2,0.6526548672566371,0.3473451327433628,450
5m,ETH,workday,tf1,5,1.2000000000000002,1.4,0.617816091954023,0.382183908045977,346
5m,ETH,workday,tf1,5,1.4,1.6,0.6862068965517242,0.3137931034482758,288
5m,ETH,workday,tf1,5,1.6,1.8,0.6302521008403361,0.3697478991596639,236
5m,ETH,workday,tf1,5,1.8,2.0,0.6361386138613861,0.3638613861386138,200
5m,ETH,workday,tf1,5,2.0,2.2,0.7055837563451777,0.2944162436548223,195
5m,ETH,workday,tf1,5,2.2,2.4000000000000004,0.6928104575163399,0.3071895424836601,151
5m,ETH,workday,tf1,5,2.4000000000000004,2.6000000000000005,0.7089552238805971,0.2910447761194029,132
5m,ETH,workday,tf1,5,2.6,2.8000000000000003,0.7542372881355932,0.2457627118644068,116
5m,ETH,workday,tf1,5,2.8000000000000003,3.0000000000000004,0.7358490566037735,0.2641509433962264,104
5m,ETH,workday,tf1,5,3.0,3.2,0.7424242424242424,0.2575757575757575,97
5m,ETH,workday,tf1,5,3.2,3.4000000000000004,0.8493150684931506,0.1506849315068493,71
5m,ETH,workday,tf1,5,3.4000000000000004,3.6000000000000005,0.7627118644067796,0.2372881355932203,57
5m,ETH,workday,tf1,5,3.6,3.8,0.673469387755102,0.326530612244898,47
5m,ETH,workday,tf1,5,3.8,4.0,0.7291666666666666,0.2708333333333333,46
5m,ETH,workday,tf1,5,4.0,4.2,0.7894736842105263,0.2105263157894736,36
5m,ETH,workday,tf1,5,4.2,4.4,0.6764705882352942,0.3235294117647058,32
5m,ETH,workday,tf1,5,4.4,4.6000000000000005,0.7777777777777778,0.2222222222222222,34
5m,ETH,workday,tf1,5,4.6000000000000005,4.800000000000001,0.7666666666666667,0.2333333333333332,28
5m,ETH,workday,tf1,5,4.800000000000001,5.000000000000001,0.7777777777777778,0.2222222222222222,34
5m,ETH,workday,tf1,5,5.0,5.2,0.84,0.16,23
5m,ETH,workday,tf1,6,-5.800000000000001,-5.6000000000000005,0.1538461538461538,0.8461538461538461,24
5m,ETH,workday,tf1,6,-5.4,-5.2,0.2758620689655172,0.7241379310344828,27
5m,ETH,workday,tf1,6,-5.2,-5.0,0.15625,0.84375,30
5m,ETH,workday,tf1,6,-5.0,-4.8,0.2307692307692307,0.7692307692307692,24
5m,ETH,workday,tf1,6,-4.800000000000001,-4.6000000000000005,0.3125,0.6875,30
5m,ETH,workday,tf1,6,-4.6000000000000005,-4.4,0.1388888888888889,0.8611111111111112,34
5m,ETH,workday,tf1,6,-4.4,-4.2,0.2368421052631578,0.7631578947368421,36
5m,ETH,workday,tf1,6,-4.2,-4.0,0.2982456140350877,0.7017543859649122,55
5m,ETH,workday,tf1,6,-4.0,-3.8,0.1578947368421052,0.8421052631578947,55
5m,ETH,workday,tf1,6,-3.8,-3.6,0.2238805970149253,0.7761194029850746,65
5m,ETH,workday,tf1,6,-3.6,-3.4,0.1566265060240964,0.8433734939759037,81
5m,ETH,workday,tf1,6,-3.4000000000000004,-3.2,0.1851851851851851,0.8148148148148149,79
5m,ETH,workday,tf1,6,-3.2,-3.0,0.2337662337662337,0.7662337662337663,75
5m,ETH,workday,tf1,6,-3.0,-2.8,0.2523364485981308,0.7476635514018692,105
5m,ETH,workday,tf1,6,-2.8000000000000003,-2.6,0.2833333333333333,0.7166666666666667,118
5m,ETH,workday,tf1,6,-2.6,-2.4,0.275,0.725,138
5m,ETH,workday,tf1,6,-2.4000000000000004,-2.2,0.2671957671957672,0.7328042328042328,187
5m,ETH,workday,tf1,6,-2.2,-2.0,0.3052884615384615,0.6947115384615385,206
5m,ETH,workday,tf1,6,-2.0,-1.8,0.3067226890756303,0.6932773109243697,236
5m,ETH,workday,tf1,6,-1.8,-1.6,0.3490196078431372,0.6509803921568628,253
5m,ETH,workday,tf1,6,-1.6,-1.4,0.3312302839116719,0.6687697160883281,315
5m,ETH,workday,tf1,6,-1.4,-1.2000000000000002,0.3534246575342465,0.6465753424657534,363
5m,ETH,workday,tf1,6,-1.2000000000000002,-1.0000000000000002,0.3747126436781609,0.6252873563218391,433
5m,ETH,workday,tf1,6,-1.0,-0.8,0.41875,0.58125,478
5m,ETH,workday,tf1,6,-0.8,-0.6000000000000001,0.4092702169625246,0.5907297830374754,505
5m,ETH,workday,tf1,6,-0.6000000000000001,-0.4000000000000001,0.4277003484320557,0.5722996515679443,572
5m,ETH,workday,tf1,6,-0.4,-0.2,0.4836867862969005,0.5163132137030995,611
5m,ETH,workday,tf1,6,-0.2,0.0,0.4186046511627907,0.5813953488372092,643
5m,ETH,workday,tf1,6,0.0,0.2,0.4943181818181818,0.5056818181818181,702
5m,ETH,workday,tf1,6,0.2,0.4,0.5503095975232198,0.4496904024767801,644
5m,ETH,workday,tf1,6,0.4,0.6000000000000001,0.5728,0.4272,623
5m,ETH,workday,tf1,6,0.6000000000000001,0.8,0.5721153846153846,0.4278846153846154,518
5m,ETH,workday,tf1,6,0.8,1.0,0.6258134490238612,0.3741865509761388,459
5m,ETH,workday,tf1,6,1.0,1.2,0.6368653421633554,0.3631346578366445,451
5m,ETH,workday,tf1,6,1.2000000000000002,1.4,0.6398809523809524,0.3601190476190475,334
5m,ETH,workday,tf1,6,1.4,1.6,0.6501547987616099,0.3498452012383901,321
5m,ETH,workday,tf1,6,1.6,1.8,0.630901287553648,0.3690987124463519,231
5m,ETH,workday,tf1,6,1.8,2.0,0.748730964467005,0.2512690355329949,195
5m,ETH,workday,tf1,6,2.0,2.2,0.7475247524752475,0.2524752475247525,200
5m,ETH,workday,tf1,6,2.2,2.4000000000000004,0.7267080745341614,0.2732919254658386,159
5m,ETH,workday,tf1,6,2.4000000000000004,2.6000000000000005,0.7372881355932204,0.2627118644067796,116
5m,ETH,workday,tf1,6,2.6,2.8000000000000003,0.7555555555555555,0.2444444444444444,133
5m,ETH,workday,tf1,6,2.8000000000000003,3.0000000000000004,0.7721518987341772,0.2278481012658227,77
5m,ETH,workday,tf1,6,3.0,3.2,0.7552083333333334,0.2447916666666666,94
5m,ETH,workday,tf1,6,3.2,3.4000000000000004,0.7777777777777778,0.2222222222222222,88
5m,ETH,workday,tf1,6,3.4000000000000004,3.6000000000000005,0.8275862068965517,0.1724137931034483,56
5m,ETH,workday,tf1,6,3.6,3.8,0.7692307692307693,0.2307692307692307,63
5m,ETH,workday,tf1,6,3.8,4.0,0.7983870967741935,0.2016129032258065,60
5m,ETH,workday,tf1,6,4.0,4.2,0.875,0.125,46
5m,ETH,workday,tf1,6,4.2,4.4,0.6904761904761905,0.3095238095238095,40
5m,ETH,workday,tf1,6,4.4,4.6000000000000005,0.8260869565217391,0.1739130434782608,44
5m,ETH,workday,tf1,6,4.6000000000000005,4.800000000000001,0.7878787878787878,0.2121212121212121,31
5m,ETH,workday,tf1,6,4.800000000000001,5.000000000000001,0.7727272727272727,0.2272727272727273,20
5m,ETH,workday,tf1,6,5.0,5.2,0.88,0.12,23
5m,ETH,workday,tf1,6,5.4,5.6000000000000005,0.7777777777777778,0.2222222222222222,25
5m,ETH,workday,tf1,6,5.6000000000000005,5.800000000000001,0.8333333333333334,0.1666666666666666,22
5m,ETH,workday,tf1,6,6.0,6.2,0.8636363636363636,0.1363636363636363,20
5m,ETH,workday,tf1,7,-6.4,-6.2,0.2272727272727272,0.7727272727272727,20
5m,ETH,workday,tf1,7,-6.2,-6.0,0.1818181818181818,0.8181818181818181,20
5m,ETH,workday,tf1,7,-5.6000000000000005,-5.4,0.2727272727272727,0.7272727272727273,31
5m,ETH,workday,tf1,7,-5.4,-5.2,0.1212121212121212,0.8787878787878788,31
5m,ETH,workday,tf1,7,-5.2,-5.0,0.2,0.8,28
5m,ETH,workday,tf1,7,-5.0,-4.8,0.1333333333333333,0.8666666666666667,43
5m,ETH,workday,tf1,7,-4.800000000000001,-4.6000000000000005,0.1794871794871795,0.8205128205128205,37
5m,ETH,workday,tf1,7,-4.6000000000000005,-4.4,0.1363636363636363,0.8636363636363636,64
5m,ETH,workday,tf1,7,-4.4,-4.2,0.2653061224489795,0.7346938775510204,47
5m,ETH,workday,tf1,7,-4.2,-4.0,0.1509433962264151,0.8490566037735849,51
5m,ETH,workday,tf1,7,-4.0,-3.8,0.125,0.875,62
5m,ETH,workday,tf1,7,-3.8,-3.6,0.2266666666666666,0.7733333333333333,73
5m,ETH,workday,tf1,7,-3.6,-3.4,0.1894736842105263,0.8105263157894737,93
5m,ETH,workday,tf1,7,-3.4000000000000004,-3.2,0.1318681318681318,0.8681318681318682,89
5m,ETH,workday,tf1,7,-3.2,-3.0,0.1559139784946236,0.8440860215053764,91
5m,ETH,workday,tf1,7,-3.0,-2.8,0.2708333333333333,0.7291666666666667,94
5m,ETH,workday,tf1,7,-2.8000000000000003,-2.6,0.1641221374045801,0.8358778625954199,129
5m,ETH,workday,tf1,7,-2.6,-2.4,0.25,0.75,144
5m,ETH,workday,tf1,7,-2.4000000000000004,-2.2,0.2857142857142857,0.7142857142857143,194
5m,ETH,workday,tf1,7,-2.2,-2.0,0.3116279069767442,0.6883720930232557,213
5m,ETH,workday,tf1,7,-2.0,-1.8,0.3052434456928839,0.6947565543071161,265
5m,ETH,workday,tf1,7,-1.8,-1.6,0.3397683397683397,0.6602316602316602,257
5m,ETH,workday,tf1,7,-1.6,-1.4,0.3421828908554572,0.6578171091445428,337
5m,ETH,workday,tf1,7,-1.4,-1.2000000000000002,0.3121546961325966,0.6878453038674033,360
5m,ETH,workday,tf1,7,-1.2000000000000002,-1.0000000000000002,0.393719806763285,0.606280193236715,412
5m,ETH,workday,tf1,7,-1.0,-0.8,0.4395348837209302,0.5604651162790697,428
5m,ETH,workday,tf1,7,-0.8,-0.6000000000000001,0.3816872427983539,0.618312757201646,484
5m,ETH,workday,tf1,7,-0.6000000000000001,-0.4000000000000001,0.4166666666666667,0.5833333333333333,562
5m,ETH,workday,tf1,7,-0.4,-0.2,0.4598976109215017,0.5401023890784983,584
5m,ETH,workday,tf1,7,-0.2,0.0,0.4477124183006536,0.5522875816993464,610
5m,ETH,workday,tf1,7,0.0,0.2,0.5275590551181102,0.4724409448818898,633
5m,ETH,workday,tf1,7,0.2,0.4,0.5494604316546763,0.4505395683453237,554
5m,ETH,workday,tf1,7,0.4,0.6000000000000001,0.572202166064982,0.427797833935018,552
5m,ETH,workday,tf1,7,0.6000000000000001,0.8,0.5564516129032258,0.4435483870967742,494
5m,ETH,workday,tf1,7,0.8,1.0,0.6148796498905909,0.3851203501094091,455
5m,ETH,workday,tf1,7,1.0,1.2,0.6306068601583114,0.3693931398416886,377
5m,ETH,workday,tf1,7,1.2000000000000002,1.4,0.6426174496644295,0.3573825503355705,296
5m,ETH,workday,tf1,7,1.4,1.6,0.6819526627218935,0.3180473372781065,336
5m,ETH,workday,tf1,7,1.6,1.8,0.6968325791855203,0.3031674208144796,219
5m,ETH,workday,tf1,7,1.8,2.0,0.7612612612612613,0.2387387387387387,220
5m,ETH,workday,tf1,7,2.0,2.2,0.7758620689655172,0.2241379310344827,230
5m,ETH,workday,tf1,7,2.2,2.4000000000000004,0.7350993377483444,0.2649006622516556,149
5m,ETH,workday,tf1,7,2.4000000000000004,2.6000000000000005,0.7588652482269503,0.2411347517730496,139
5m,ETH,workday,tf1,7,2.6,2.8000000000000003,0.7592592592592593,0.2407407407407407,160
5m,ETH,workday,tf1,7,2.8000000000000003,3.0000000000000004,0.6634615384615384,0.3365384615384615,102
5m,ETH,workday,tf1,7,3.0,3.2,0.7972972972972973,0.2027027027027027,109
5m,ETH,workday,tf1,7,3.2,3.4000000000000004,0.7613636363636364,0.2386363636363636,86
5m,ETH,workday,tf1,7,3.4000000000000004,3.6000000000000005,0.8117647058823529,0.188235294117647,83
5m,ETH,workday,tf1,7,3.6,3.8,0.7866666666666666,0.2133333333333333,73
5m,ETH,workday,tf1,7,3.8,4.0,0.7916666666666666,0.2083333333333333,58
5m,ETH,workday,tf1,7,4.0,4.2,0.8070175438596491,0.1929824561403509,55
5m,ETH,workday,tf1,7,4.2,4.4,0.8958333333333334,0.1041666666666666,46
5m,ETH,workday,tf1,7,4.4,4.6000000000000005,0.6792452830188679,0.3207547169811321,51
5m,ETH,workday,tf1,7,4.6000000000000005,4.800000000000001,0.8108108108108109,0.1891891891891891,35
5m,ETH,workday,tf1,7,4.800000000000001,5.000000000000001,0.8571428571428571,0.1428571428571429,40
5m,ETH,workday,tf1,7,5.0,5.2,0.8571428571428571,0.1428571428571429,26
5m,ETH,workday,tf1,7,5.2,5.4,0.8846153846153846,0.1153846153846154,24
5m,ETH,workday,tf1,7,5.4,5.6000000000000005,0.8787878787878788,0.1212121212121212,31
5m,ETH,workday,tf1,7,5.800000000000001,6.000000000000001,0.8846153846153846,0.1153846153846154,24
5m,ETH,workday,tf1,7,6.0,6.2,0.6923076923076923,0.3076923076923077,24
5m,ETH,workday,tf1,8,-6.4,-6.2,0.0689655172413793,0.9310344827586208,27
5m,ETH,workday,tf1,8,-6.2,-6.0,0.2083333333333333,0.7916666666666666,22
5m,ETH,workday,tf1,8,-6.0,-5.8,0.1851851851851851,0.8148148148148149,25
5m,ETH,workday,tf1,8,-5.800000000000001,-5.6000000000000005,0.16,0.84,23
5m,ETH,workday,tf1,8,-5.6000000000000005,-5.4,0.2,0.8,28
5m,ETH,workday,tf1,8,-5.4,-5.2,0.1052631578947368,0.8947368421052632,36
5m,ETH,workday,tf1,8,-5.2,-5.0,0.1379310344827586,0.8620689655172413,27
5m,ETH,workday,tf1,8,-5.0,-4.8,0.2127659574468085,0.7872340425531915,45
5m,ETH,workday,tf1,8,-4.800000000000001,-4.6000000000000005,0.1153846153846153,0.8846153846153846,50
5m,ETH,workday,tf1,8,-4.6000000000000005,-4.4,0.1224489795918367,0.8775510204081632,47
5m,ETH,workday,tf1,8,-4.4,-4.2,0.1666666666666666,0.8333333333333334,58
5m,ETH,workday,tf1,8,-4.2,-4.0,0.1917808219178082,0.8082191780821918,71
5m,ETH,workday,tf1,8,-4.0,-3.8,0.1666666666666666,0.8333333333333334,70
5m,ETH,workday,tf1,8,-3.8,-3.6,0.2177419354838709,0.782258064516129,60
5m,ETH,workday,tf1,8,-3.6,-3.4,0.2407407407407407,0.7592592592592593,79
5m,ETH,workday,tf1,8,-3.4000000000000004,-3.2,0.1881188118811881,0.8118811881188119,99
5m,ETH,workday,tf1,8,-3.2,-3.0,0.246031746031746,0.753968253968254,124
5m,ETH,workday,tf1,8,-3.0,-2.8,0.2424242424242424,0.7575757575757576,130
5m,ETH,workday,tf1,8,-2.8000000000000003,-2.6,0.2222222222222222,0.7777777777777778,124
5m,ETH,workday,tf1,8,-2.6,-2.4,0.1685714285714285,0.8314285714285714,173
5m,ETH,workday,tf1,8,-2.4000000000000004,-2.2,0.3210526315789473,0.6789473684210526,188
5m,ETH,workday,tf1,8,-2.2,-2.0,0.2552631578947368,0.7447368421052631,188
5m,ETH,workday,tf1,8,-2.0,-1.8,0.2789855072463768,0.7210144927536232,274
5m,ETH,workday,tf1,8,-1.8,-1.6,0.3198529411764705,0.6801470588235294,270
5m,ETH,workday,tf1,8,-1.6,-1.4,0.297029702970297,0.7029702970297029,301
5m,ETH,workday,tf1,8,-1.4,-1.2000000000000002,0.3446475195822454,0.6553524804177546,381
5m,ETH,workday,tf1,8,-1.2000000000000002,-1.0000000000000002,0.3307888040712468,0.6692111959287532,391
5m,ETH,workday,tf1,8,-1.0,-0.8,0.3775743707093821,0.6224256292906178,435
5m,ETH,workday,tf1,8,-0.8,-0.6000000000000001,0.411522633744856,0.588477366255144,484
5m,ETH,workday,tf1,8,-0.6000000000000001,-0.4000000000000001,0.4287072243346007,0.5712927756653993,524
5m,ETH,workday,tf1,8,-0.4,-0.2,0.4644194756554307,0.5355805243445693,532
5m,ETH,workday,tf1,8,-0.2,0.0,0.4758364312267658,0.5241635687732342,536
5m,ETH,workday,tf1,8,0.0,0.2,0.5135593220338983,0.4864406779661017,588
5m,ETH,workday,tf1,8,0.2,0.4,0.5415860735009671,0.4584139264990329,515
5m,ETH,workday,tf1,8,0.4,0.6000000000000001,0.5942698706099815,0.4057301293900185,539
5m,ETH,workday,tf1,8,0.6000000000000001,0.8,0.5647321428571428,0.4352678571428572,446
5m,ETH,workday,tf1,8,0.8,1.0,0.6319910514541387,0.3680089485458613,445
5m,ETH,workday,tf1,8,1.0,1.2,0.6367292225201071,0.3632707774798929,371
5m,ETH,workday,tf1,8,1.2000000000000002,1.4,0.6719745222929937,0.3280254777070063,312
5m,ETH,workday,tf1,8,1.4,1.6,0.696875,0.303125,318
5m,ETH,workday,tf1,8,1.6,1.8,0.6611111111111111,0.3388888888888889,268
5m,ETH,workday,tf1,8,1.8,2.0,0.6991150442477876,0.3008849557522124,224
5m,ETH,workday,tf1,8,2.0,2.2,0.6869158878504673,0.3130841121495327,212
5m,ETH,workday,tf1,8,2.2,2.4000000000000004,0.8081081081081081,0.1918918918918919,183
5m,ETH,workday,tf1,8,2.4000000000000004,2.6000000000000005,0.8,0.1999999999999999,148
5m,ETH,workday,tf1,8,2.6,2.8000000000000003,0.751937984496124,0.2480620155038759,127
5m,ETH,workday,tf1,8,2.8000000000000003,3.0000000000000004,0.8151260504201681,0.1848739495798319,117
5m,ETH,workday,tf1,8,3.0,3.2,0.8688524590163934,0.1311475409836066,120
5m,ETH,workday,tf1,8,3.2,3.4000000000000004,0.8476190476190476,0.1523809523809524,103
5m,ETH,workday,tf1,8,3.4000000000000004,3.6000000000000005,0.7888888888888889,0.2111111111111111,88
5m,ETH,workday,tf1,8,3.6,3.8,0.704225352112676,0.295774647887324,69
5m,ETH,workday,tf1,8,3.8,4.0,0.8088235294117647,0.1911764705882352,66
5m,ETH,workday,tf1,8,4.0,4.2,0.825,0.175,58
5m,ETH,workday,tf1,8,4.2,4.4,0.8333333333333334,0.1666666666666666,58
5m,ETH,workday,tf1,8,4.4,4.6000000000000005,0.75,0.25,38
5m,ETH,workday,tf1,8,4.6000000000000005,4.800000000000001,0.9148936170212766,0.0851063829787234,45
5m,ETH,workday,tf1,8,4.800000000000001,5.000000000000001,0.775,0.2249999999999999,38
5m,ETH,workday,tf1,8,5.0,5.2,0.7948717948717948,0.2051282051282051,37
5m,ETH,workday,tf1,8,5.2,5.4,0.90625,0.09375,30
5m,ETH,workday,tf1,8,5.4,5.6000000000000005,0.7575757575757576,0.2424242424242424,31
5m,ETH,workday,tf1,8,5.800000000000001,6.000000000000001,0.7857142857142857,0.2142857142857143,26
5m,ETH,workday,tf1,8,6.2,6.4,0.8620689655172413,0.1379310344827586,27
5m,ETH,workday,tf1,9,-6.800000000000001,-6.6000000000000005,0.1379310344827586,0.8620689655172413,27
5m,ETH,workday,tf1,9,-6.6000000000000005,-6.4,0.0909090909090909,0.9090909090909092,20
5m,ETH,workday,tf1,9,-6.4,-6.2,0.1282051282051282,0.8717948717948718,37
5m,ETH,workday,tf1,9,-6.2,-6.0,0.1071428571428571,0.8928571428571429,26
5m,ETH,workday,tf1,9,-6.0,-5.8,0.2105263157894736,0.7894736842105263,36
5m,ETH,workday,tf1,9,-5.800000000000001,-5.6000000000000005,0.1818181818181818,0.8181818181818181,31
5m,ETH,workday,tf1,9,-5.6000000000000005,-5.4,0.0857142857142857,0.9142857142857144,33
5m,ETH,workday,tf1,9,-5.4,-5.2,0.1212121212121212,0.8787878787878788,31
5m,ETH,workday,tf1,9,-5.2,-5.0,0.1212121212121212,0.8787878787878788,31
5m,ETH,workday,tf1,9,-5.0,-4.8,0.1296296296296296,0.8703703703703703,52
5m,ETH,workday,tf1,9,-4.800000000000001,-4.6000000000000005,0.2653061224489795,0.7346938775510204,47
5m,ETH,workday,tf1,9,-4.6000000000000005,-4.4,0.2222222222222222,0.7777777777777778,43
5m,ETH,workday,tf1,9,-4.4,-4.2,0.2040816326530612,0.7959183673469388,47
5m,ETH,workday,tf1,9,-4.2,-4.0,0.1780821917808219,0.821917808219178,71
5m,ETH,workday,tf1,9,-4.0,-3.8,0.1153846153846153,0.8846153846153846,76
5m,ETH,workday,tf1,9,-3.8,-3.6,0.2246376811594202,0.7753623188405797,67
5m,ETH,workday,tf1,9,-3.6,-3.4,0.1505376344086021,0.8494623655913979,91
5m,ETH,workday,tf1,9,-3.4000000000000004,-3.2,0.2008547008547008,0.7991452991452992,115
5m,ETH,workday,tf1,9,-3.2,-3.0,0.2148760330578512,0.7851239669421488,119
5m,ETH,workday,tf1,9,-3.0,-2.8,0.2428571428571428,0.7571428571428571,138
5m,ETH,workday,tf1,9,-2.8000000000000003,-2.6,0.1959459459459459,0.8040540540540541,146
5m,ETH,workday,tf1,9,-2.6,-2.4,0.2231638418079096,0.7768361581920904,175
5m,ETH,workday,tf1,9,-2.4000000000000004,-2.2,0.2362637362637362,0.7637362637362637,180
5m,ETH,workday,tf1,9,-2.2,-2.0,0.242152466367713,0.757847533632287,221
5m,ETH,workday,tf1,9,-2.0,-1.8,0.293040293040293,0.7069597069597069,271
5m,ETH,workday,tf1,9,-1.8,-1.6,0.3071748878923767,0.6928251121076233,221
5m,ETH,workday,tf1,9,-1.6,-1.4,0.3293768545994065,0.6706231454005935,335
5m,ETH,workday,tf1,9,-1.4,-1.2000000000000002,0.3217522658610272,0.6782477341389728,329
5m,ETH,workday,tf1,9,-1.2000000000000002,-1.0000000000000002,0.3534031413612565,0.6465968586387434,380
5m,ETH,workday,tf1,9,-1.0,-0.8,0.3217592592592592,0.6782407407407407,430
5m,ETH,workday,tf1,9,-0.8,-0.6000000000000001,0.4248496993987976,0.5751503006012024,497
5m,ETH,workday,tf1,9,-0.6000000000000001,-0.4000000000000001,0.4514851485148515,0.5485148514851486,503
5m,ETH,workday,tf1,9,-0.4,-0.2,0.4562043795620438,0.5437956204379562,546
5m,ETH,workday,tf1,9,-0.2,0.0,0.4721649484536082,0.5278350515463918,483
5m,ETH,workday,tf1,9,0.0,0.2,0.4910873440285205,0.5089126559714795,559
5m,ETH,workday,tf1,9,0.2,0.4,0.516260162601626,0.483739837398374,490
5m,ETH,workday,tf1,9,0.4,0.6000000000000001,0.5877358490566038,0.4122641509433962,528
5m,ETH,workday,tf1,9,0.6000000000000001,0.8,0.6334894613583139,0.3665105386416861,425
5m,ETH,workday,tf1,9,0.8,1.0,0.6349397590361445,0.3650602409638555,413
5m,ETH,workday,tf1,9,1.0,1.2,0.672972972972973,0.327027027027027,368
5m,ETH,workday,tf1,9,1.2000000000000002,1.4,0.6545741324921136,0.3454258675078864,315
5m,ETH,workday,tf1,9,1.4,1.6,0.6651515151515152,0.3348484848484848,328
5m,ETH,workday,tf1,9,1.6,1.8,0.6890243902439024,0.3109756097560976,244
5m,ETH,workday,tf1,9,1.8,2.0,0.7232142857142857,0.2767857142857143,222
5m,ETH,workday,tf1,9,2.0,2.2,0.7466367713004485,0.2533632286995515,221
5m,ETH,workday,tf1,9,2.2,2.4000000000000004,0.8125,0.1875,182
5m,ETH,workday,tf1,9,2.4000000000000004,2.6000000000000005,0.7692307692307693,0.2307692307692307,180
5m,ETH,workday,tf1,9,2.6,2.8000000000000003,0.8,0.1999999999999999,123
5m,ETH,workday,tf1,9,2.8000000000000003,3.0000000000000004,0.7846153846153846,0.2153846153846154,128
5m,ETH,workday,tf1,9,3.0,3.2,0.851063829787234,0.1489361702127659,92
5m,ETH,workday,tf1,9,3.2,3.4000000000000004,0.8070175438596491,0.1929824561403509,112
5m,ETH,workday,tf1,9,3.4000000000000004,3.6000000000000005,0.8240740740740741,0.1759259259259259,106
5m,ETH,workday,tf1,9,3.6,3.8,0.8169014084507042,0.1830985915492957,69
5m,ETH,workday,tf1,9,3.8,4.0,0.7295081967213115,0.2704918032786885,59
5m,ETH,workday,tf1,9,4.0,4.2,0.8354430379746836,0.1645569620253164,77
5m,ETH,workday,tf1,9,4.2,4.4,0.8533333333333334,0.1466666666666666,73
5m,ETH,workday,tf1,9,4.4,4.6000000000000005,0.8545454545454545,0.1454545454545455,53
5m,ETH,workday,tf1,9,4.6000000000000005,4.800000000000001,0.8269230769230769,0.1730769230769231,50
5m,ETH,workday,tf1,9,4.800000000000001,5.000000000000001,0.8333333333333334,0.1666666666666666,40
5m,ETH,workday,tf1,9,5.0,5.2,0.875,0.125,30
5m,ETH,workday,tf1,9,5.2,5.4,0.9555555555555556,0.0444444444444444,43
5m,ETH,workday,tf1,9,5.4,5.6000000000000005,0.8,0.1999999999999999,33
5m,ETH,workday,tf1,9,5.6000000000000005,5.800000000000001,0.8333333333333334,0.1666666666666666,28
5m,ETH,workday,tf1,9,6.0,6.2,0.8571428571428571,0.1428571428571429,26
5m,ETH,workday,tf1,9,7.2,7.4,0.8636363636363636,0.1363636363636363,20
5m,ETH,workday,tf1,10,-8.200000000000001,-8.000000000000002,0.2,0.8,23
5m,ETH,workday,tf1,10,-6.6000000000000005,-6.4,0.1212121212121212,0.8787878787878788,31
5m,ETH,workday,tf1,10,-6.4,-6.2,0.1153846153846153,0.8846153846153846,24
5m,ETH,workday,tf1,10,-6.2,-6.0,0.1538461538461538,0.8461538461538461,37
5m,ETH,workday,tf1,10,-6.0,-5.8,0.1351351351351351,0.8648648648648649,35
5m,ETH,workday,tf1,10,-5.800000000000001,-5.6000000000000005,0.16,0.84,23
5m,ETH,workday,tf1,10,-5.6000000000000005,-5.4,0.0975609756097561,0.902439024390244,39
5m,ETH,workday,tf1,10,-5.4,-5.2,0.2413793103448276,0.7586206896551724,27
5m,ETH,workday,tf1,10,-5.2,-5.0,0.0952380952380952,0.9047619047619048,40
5m,ETH,workday,tf1,10,-5.0,-4.8,0.1372549019607843,0.8627450980392157,49
5m,ETH,workday,tf1,10,-4.800000000000001,-4.6000000000000005,0.1509433962264151,0.8490566037735849,51
5m,ETH,workday,tf1,10,-4.6000000000000005,-4.4,0.0689655172413793,0.9310344827586208,56
5m,ETH,workday,tf1,10,-4.4,-4.2,0.1891891891891892,0.8108108108108107,72
5m,ETH,workday,tf1,10,-4.2,-4.0,0.1375,0.8625,78
5m,ETH,workday,tf1,10,-4.0,-3.8,0.2094594594594594,0.7905405405405406,72
5m,ETH,workday,tf1,10,-3.8,-3.6,0.1822916666666666,0.8177083333333334,94
5m,ETH,workday,tf1,10,-3.6,-3.4,0.1511627906976744,0.8488372093023255,84
5m,ETH,workday,tf1,10,-3.4000000000000004,-3.2,0.1274509803921568,0.8725490196078431,100
5m,ETH,workday,tf1,10,-3.2,-3.0,0.2048611111111111,0.7951388888888888,142
5m,ETH,workday,tf1,10,-3.0,-2.8,0.1836734693877551,0.8163265306122449,145
5m,ETH,workday,tf1,10,-2.8000000000000003,-2.6,0.2792207792207792,0.7207792207792207,152
5m,ETH,workday,tf1,10,-2.6,-2.4,0.2088607594936709,0.7911392405063291,156
5m,ETH,workday,tf1,10,-2.4000000000000004,-2.2,0.2397959183673469,0.7602040816326531,194
5m,ETH,workday,tf1,10,-2.2,-2.0,0.2512562814070351,0.7487437185929648,197
5m,ETH,workday,tf1,10,-2.0,-1.8,0.2553571428571428,0.7446428571428572,278
5m,ETH,workday,tf1,10,-1.8,-1.6,0.2677165354330709,0.7322834645669292,252
5m,ETH,workday,tf1,10,-1.6,-1.4,0.314540059347181,0.685459940652819,335
