event_type,ticker,day_type,time_frame,slot,inf_range,sup_range,prob_up,prob_down,count_of_klines_inside_range
5m,BTC,weekend,tf3,8,-20.0,-10.0,0.4334126040428061,0.5665873959571939,56
5m,BTC,weekend,tf3,8,-10.0,0.0,0.40746675212305716,0.5925332478769428,77
5m,BTC,weekend,tf3,8,0.0,10.0,0.5291147926673856,0.4708852073326144,99
5m,BTC,weekend,tf3,8,10.0,20.0,0.5499405469678953,0.4500594530321047,56
5m,BTC,weekend,tf3,8,20.0,30.0,0.6731552738795835,0.3268447261204165,45
5m,BTC,weekend,tf3,8,30.0,40.0,0.6200274348422496,0.37997256515775035,25
5m,BTC,weekend,tf3,8,40.0,50.0,0.6866666666666666,0.31333333333333335,28
5m,BTC,weekend,tf3,9,-40.0,-30.0,0.3642039542143601,0.63579604578564,29
5m,BTC,weekend,tf3,9,-30.0,-20.0,0.470703125,0.529296875,30
5m,BTC,weekend,tf3,9,-20.0,-10.0,0.45461018155927374,0.5453898184407262,51
5m,BTC,weekend,tf3,9,-10.0,0.0,0.40249999999999986,0.5975000000000001,78
5m,BTC,weekend,tf3,9,0.0,10.0,0.4793905817174515,0.5206094182825485,93
5m,BTC,weekend,tf3,9,10.0,20.0,0.6397569444444445,0.36024305555555547,46
5m,BTC,weekend,tf3,9,20.0,30.0,0.6120416478044364,0.3879583521955636,45
5m,BTC,weekend,tf3,9,30.0,40.0,0.7020408163265307,0.2979591836734693,33
5m,BTC,weekend,tf3,9,40.0,50.0,0.6660899653979239,0.33391003460207613,32
5m,BTC,weekend,tf3,10,-50.0,-40.0,0.4448,0.5552,23
5m,BTC,weekend,tf3,10,-40.0,-30.0,0.371900826446281,0.628099173553719,31
5m,BTC,weekend,tf3,10,-30.0,-20.0,0.3248979591836735,0.6751020408163265,33
5m,BTC,weekend,tf3,10,-20.0,-10.0,0.40014239943040225,0.5998576005695977,51
5m,BTC,weekend,tf3,10,-10.0,0.0,0.39734179726244784,0.6026582027375522,69
5m,BTC,weekend,tf3,10,0.0,10.0,0.5123377663835923,0.4876622336164077,77
5m,BTC,weekend,tf3,10,10.0,20.0,0.6347755979575384,0.36522440204246165,59
5m,BTC,weekend,tf3,10,20.0,30.0,0.7386363636363636,0.26136363636363635,42
5m,BTC,weekend,tf3,10,30.0,40.0,0.5524691358024691,0.44753086419753085,34
5m,BTC,weekend,tf3,10,40.0,50.0,0.7130177514792899,0.2869822485207101,24
5m,BTC,weekend,tf3,10,50.0,60.0,0.7321428571428571,0.2678571428571429,26
5m,BTC,weekend,tf3,11,-60.0,-50.0,0.34722222222222215,0.6527777777777779,22
5m,BTC,weekend,tf3,11,-50.0,-40.0,0.41735537190082644,0.5826446280991735,20
5m,BTC,weekend,tf3,11,-40.0,-30.0,0.4857667584940312,0.5142332415059687,31
5m,BTC,weekend,tf3,11,-30.0,-20.0,0.22024983563445097,0.779750164365549,37
5m,BTC,weekend,tf3,11,-20.0,-10.0,0.3752362948960302,0.6247637051039698,44
5m,BTC,weekend,tf3,11,-10.0,0.0,0.34678176018014634,0.6532182398198536,71
5m,BTC,weekend,tf3,11,0.0,10.0,0.506574141709277,0.49342585829072305,72
5m,BTC,weekend,tf3,11,10.0,20.0,0.671933352484918,0.32806664751508197,57
5m,BTC,weekend,tf3,11,20.0,30.0,0.7017283950617283,0.29827160493827165,43
5m,BTC,weekend,tf3,11,30.0,40.0,0.6994459833795014,0.30055401662049863,36
5m,BTC,weekend,tf3,11,40.0,50.0,0.6660899653979239,0.33391003460207613,32
5m,BTC,weekend,tf3,12,-60.0,-50.0,0.2816635160680529,0.718336483931947,21
5m,BTC,weekend,tf3,12,-40.0,-30.0,0.3755555555555555,0.6244444444444446,28
5m,BTC,weekend,tf3,12,-30.0,-20.0,0.28934559221200645,0.7106544077879935,41
5m,BTC,weekend,tf3,12,-20.0,-10.0,0.4319727891156462,0.5680272108843538,40
5m,BTC,weekend,tf3,12,-10.0,0.0,0.3751147842056933,0.6248852157943068,64
5m,BTC,weekend,tf3,12,0.0,10.0,0.4762046400951813,0.5237953599048186,80
5m,BTC,weekend,tf3,12,10.0,20.0,0.696159122085048,0.30384087791495196,52
5m,BTC,weekend,tf3,12,20.0,30.0,0.6731552738795835,0.3268447261204165,45
5m,BTC,weekend,tf3,12,30.0,40.0,0.7214532871972319,0.2785467128027681,32
5m,BTC,weekend,tf3,12,40.0,50.0,0.6171875,0.3828125,30
5m,BTC,weekend,tf3,12,50.0,60.0,0.7392,0.26080000000000003,23
5m,BTC,weekend,tf3,13,-50.0,-40.0,0.28222222222222215,0.7177777777777778,28
5m,BTC,weekend,tf3,13,-40.0,-30.0,0.3347107438016529,0.6652892561983471,20
5m,BTC,weekend,tf3,13,-30.0,-20.0,0.36882716049382713,0.6311728395061729,34
5m,BTC,weekend,tf3,13,-20.0,-10.0,0.3639455782312925,0.6360544217687075,40
5m,BTC,weekend,tf3,13,-10.0,0.0,0.435111111111111,0.564888888888889,73
5m,BTC,weekend,tf3,13,0.0,10.0,0.4167346938775511,0.5832653061224489,68
5m,BTC,weekend,tf3,13,10.0,20.0,0.6331747919143876,0.36682520808561236,56
5m,BTC,weekend,tf3,13,20.0,30.0,0.7375,0.26249999999999996,38
5m,BTC,weekend,tf3,13,30.0,40.0,0.71375,0.28625,38
5m,BTC,weekend,tf3,13,40.0,50.0,0.5711662075298439,0.42883379247015607,31
5m,BTC,weekend,tf3,13,50.0,60.0,0.7892561983471075,0.21074380165289253,20
5m,BTC,weekend,tf3,14,-50.0,-40.0,0.2520661157024793,0.7479338842975207,20
5m,BTC,weekend,tf3,14,-40.0,-30.0,0.41735537190082644,0.5826446280991735,20
5m,BTC,weekend,tf3,14,-30.0,-20.0,0.353515625,0.646484375,30
5m,BTC,weekend,tf3,14,-20.0,-10.0,0.3915289256198346,0.6084710743801653,42
5m,BTC,weekend,tf3,14,-10.0,0.0,0.4576792859341335,0.5423207140658666,55
5m,BTC,weekend,tf3,14,0.0,10.0,0.42446145124716556,0.5755385487528344,82
5m,BTC,weekend,tf3,14,10.0,20.0,0.5644444444444444,0.4355555555555556,58
5m,BTC,weekend,tf3,14,20.0,30.0,0.6952479338842976,0.3047520661157024,42
5m,BTC,weekend,tf3,14,30.0,40.0,0.6661796932067202,0.3338203067932798,35
5m,BTC,weekend,tf3,14,40.0,50.0,0.7559183673469388,0.24408163265306115,33
5m,BTC,weekend,tf3,15,-50.0,-40.0,0.3090277777777778,0.6909722222222222,22
5m,BTC,weekend,tf3,15,-40.0,-30.0,0.29760000000000003,0.7023999999999999,23
5m,BTC,weekend,tf3,15,-30.0,-20.0,0.389273356401384,0.6107266435986161,32
5m,BTC,weekend,tf3,15,-20.0,-10.0,0.425679012345679,0.5743209876543209,43
5m,BTC,weekend,tf3,15,-10.0,0.0,0.4033333333333334,0.5966666666666667,58
5m,BTC,weekend,tf3,15,0.0,10.0,0.4480888888888888,0.5519111111111112,73
5m,BTC,weekend,tf3,15,10.0,20.0,0.6294378698224852,0.3705621301775148,50
5m,BTC,weekend,tf3,15,20.0,30.0,0.6301652892561984,0.3698347107438016,42
5m,BTC,weekend,tf3,15,30.0,40.0,0.7173119065010957,0.28268809349890434,35
5m,BTC,weekend,tf3,15,40.0,50.0,0.705078125,0.294921875,30
5m,BTC,weekend,tf3,15,50.0,60.0,0.718336483931947,0.28166351606805295,21
5m,BTC,weekend,tf3,16,-50.0,-40.0,0.3213610586011342,0.6786389413988658,21
5m,BTC,weekend,tf3,16,-40.0,-30.0,0.3344,0.6656,23
5m,BTC,weekend,tf3,16,-30.0,-20.0,0.40021633315305566,0.5997836668469443,41
5m,BTC,weekend,tf3,16,-20.0,-10.0,0.5106172839506172,0.48938271604938277,43
5m,BTC,weekend,tf3,16,-10.0,0.0,0.3501783590963139,0.6498216409036861,56
5m,BTC,weekend,tf3,16,0.0,10.0,0.44370930476790593,0.5562906952320941,67
5m,BTC,weekend,tf3,16,10.0,20.0,0.5635457458170167,0.43645425418298334,51
5m,BTC,weekend,tf3,16,20.0,30.0,0.6536,0.34640000000000004,48
5m,BTC,weekend,tf3,16,30.0,40.0,0.7289795918367348,0.2710204081632652,33
5m,BTC,weekend,tf3,16,40.0,50.0,0.7229080932784636,0.2770919067215364,25
5m,BTC,weekend,tf3,16,50.0,60.0,0.7914951989026063,0.20850480109739367,25
5m,BTC,weekend,tf3,17,-50.0,-40.0,0.2608,0.7392000000000001,23
5m,BTC,weekend,tf3,17,-40.0,-30.0,0.3344,0.6656,23
5m,BTC,weekend,tf3,17,-30.0,-20.0,0.3248979591836735,0.6751020408163265,33
5m,BTC,weekend,tf3,17,-20.0,-10.0,0.4905805459438677,0.5094194540561323,49
5m,BTC,weekend,tf3,17,-10.0,0.0,0.41279226014512227,0.5872077398548777,59
5m,BTC,weekend,tf3,17,0.0,10.0,0.35428571428571426,0.6457142857142857,68
5m,BTC,weekend,tf3,17,10.0,20.0,0.6592592592592592,0.3407407407407408,43
5m,BTC,weekend,tf3,17,20.0,30.0,0.6724813100747596,0.32751868992524036,51
5m,BTC,weekend,tf3,17,30.0,40.0,0.734375,0.265625,30
5m,BTC,weekend,tf3,17,40.0,50.0,0.6389413988657845,0.3610586011342155,21
5m,BTC,weekend,tf3,17,50.0,60.0,0.8600823045267489,0.13991769547325106,25
5m,BTC,weekend,tf3,18,-50.0,-40.0,0.2869822485207101,0.7130177514792899,24
5m,BTC,weekend,tf3,18,-40.0,-30.0,0.22400000000000003,0.776,23
5m,BTC,weekend,tf3,18,-30.0,-20.0,0.42129629629629634,0.5787037037037037,34
5m,BTC,weekend,tf3,18,-20.0,-10.0,0.45106205747605166,0.5489379425239483,47
5m,BTC,weekend,tf3,18,-10.0,0.0,0.30180059123891423,0.6981994087610858,59
5m,BTC,weekend,tf3,18,0.0,10.0,0.4609781477627471,0.539021852237253,60
5m,BTC,weekend,tf3,18,10.0,20.0,0.5998576005695977,0.4001423994304023,51
5m,BTC,weekend,tf3,18,20.0,30.0,0.7993510005408329,0.20064899945916714,41
5m,BTC,weekend,tf3,18,30.0,40.0,0.5942857142857143,0.4057142857142857,33
5m,BTC,weekend,tf3,18,40.0,50.0,0.7653061224489796,0.23469387755102045,26
5m,BTC,weekend,tf3,19,-50.0,-40.0,0.2271105826397146,0.7728894173602854,27
5m,BTC,weekend,tf3,19,-40.0,-30.0,0.31138545953360763,0.6886145404663924,25
5m,BTC,weekend,tf3,19,-30.0,-20.0,0.3876337693222354,0.6123662306777646,27
5m,BTC,weekend,tf3,19,-20.0,-10.0,0.4001736111111111,0.5998263888888888,46
5m,BTC,weekend,tf3,19,-10.0,0.0,0.24595041322314043,0.7540495867768595,53
5m,BTC,weekend,tf3,19,0.0,10.0,0.5430484693877551,0.4569515306122449,54
5m,BTC,weekend,tf3,19,10.0,20.0,0.5924556213017751,0.4075443786982249,50
5m,BTC,weekend,tf3,19,20.0,30.0,0.7079395085066161,0.29206049149338387,44
5m,BTC,weekend,tf3,19,30.0,40.0,0.7134986225895317,0.2865013774104683,31
5m,BTC,weekend,tf3,19,40.0,50.0,0.6886145404663923,0.31138545953360774,25
5m,BTC,weekend,tf3,19,50.0,60.0,0.7892561983471075,0.21074380165289253,20
5m,BTC,weekend,tf3,20,-70.0,-60.0,0.21074380165289253,0.7892561983471075,20
5m,BTC,weekend,tf3,20,-50.0,-40.0,0.21074380165289253,0.7892561983471075,20
5m,BTC,weekend,tf3,20,-40.0,-30.0,0.32248520710059175,0.6775147928994083,24
5m,BTC,weekend,tf3,20,-30.0,-20.0,0.23469387755102034,0.7653061224489797,26
5m,BTC,weekend,tf3,20,-20.0,-10.0,0.40832956088727923,0.5916704391127208,45
5m,BTC,weekend,tf3,20,-10.0,0.0,0.3210303729334872,0.6789696270665129,49
5m,BTC,weekend,tf3,20,0.0,10.0,0.5234131113423517,0.4765868886576483,60
5m,BTC,weekend,tf3,20,10.0,20.0,0.6039697542533081,0.3960302457466919,44
5m,BTC,weekend,tf3,20,20.0,30.0,0.649584487534626,0.35041551246537395,36
5m,BTC,weekend,tf3,20,30.0,40.0,0.7494331065759636,0.2505668934240364,40
5m,BTC,weekend,tf3,20,40.0,50.0,0.798469387755102,0.201530612244898,26
5m,BTC,weekend,tf3,20,60.0,70.0,0.8055555555555557,0.1944444444444443,22
5m,BTC,weekend,tf3,21,-60.0,-50.0,0.34722222222222215,0.6527777777777779,22
5m,BTC,weekend,tf3,21,-50.0,-40.0,0.21074380165289253,0.7892561983471075,20
5m,BTC,weekend,tf3,21,-40.0,-30.0,0.393491124260355,0.6065088757396451,24
5m,BTC,weekend,tf3,21,-30.0,-20.0,0.2736732570239333,0.7263267429760667,29
5m,BTC,weekend,tf3,21,-20.0,-10.0,0.31635802469135804,0.683641975308642,34
5m,BTC,weekend,tf3,21,-10.0,0.0,0.3450255102040817,0.6549744897959183,54
5m,BTC,weekend,tf3,21,0.0,10.0,0.5181559273762906,0.48184407262370943,51
5m,BTC,weekend,tf3,21,10.0,20.0,0.5554353704705247,0.4445646295294753,41
5m,BTC,weekend,tf3,21,20.0,30.0,0.7441975308641975,0.2558024691358025,43
5m,BTC,weekend,tf3,21,30.0,40.0,0.6850321395775942,0.31496786042240577,31
5m,BTC,weekend,tf3,21,40.0,50.0,0.7866805411030177,0.21331945889698234,29
5m,BTC,weekend,tf3,21,50.0,60.0,0.7321428571428571,0.2678571428571429,26
5m,BTC,weekend,tf3,21,60.0,70.0,0.8819444444444443,0.11805555555555569,22
5m,BTC,weekend,tf3,22,-40.0,-30.0,0.3213610586011342,0.6786389413988658,21
5m,BTC,weekend,tf3,22,-30.0,-20.0,0.20703125,0.79296875,30
5m,BTC,weekend,tf3,22,-20.0,-10.0,0.32599643069601425,0.6740035693039858,39
5m,BTC,weekend,tf3,22,-10.0,0.0,0.31508875739644976,0.6849112426035502,50
5m,BTC,weekend,tf3,22,0.0,10.0,0.5894674556213018,0.41053254437869824,63
5m,BTC,weekend,tf3,22,10.0,20.0,0.589481373265157,0.41051862673484296,35
5m,BTC,weekend,tf3,22,20.0,30.0,0.6871455576559546,0.31285444234404536,44
5m,BTC,weekend,tf3,22,30.0,40.0,0.7023999999999999,0.2976000000000001,23
5m,BTC,weekend,tf3,22,40.0,50.0,0.8692033293697979,0.13079667063020206,27
5m,BTC,weekend,tf3,22,50.0,60.0,0.7488888888888889,0.25111111111111106,28
5m,BTC,weekend,tf3,22,70.0,80.0,0.8305785123966942,0.16942148760330578,20
5m,BTC,weekend,tf3,23,-50.0,-40.0,0.23469387755102034,0.7653061224489797,26
5m,BTC,weekend,tf3,23,-40.0,-30.0,0.2708333333333333,0.7291666666666667,22
5m,BTC,weekend,tf3,23,-30.0,-20.0,0.15296566077003118,0.8470343392299688,29
5m,BTC,weekend,tf3,23,-20.0,-10.0,0.4148586456278763,0.5851413543721238,37
5m,BTC,weekend,tf3,23,-10.0,0.0,0.33659665361338553,0.6634033463866145,51
5m,BTC,weekend,tf3,23,0.0,10.0,0.5356652949245542,0.46433470507544583,52
5m,BTC,weekend,tf3,23,10.0,20.0,0.6219578150351541,0.3780421849648459,41
5m,BTC,weekend,tf3,23,20.0,30.0,0.71375,0.28625,38
5m,BTC,weekend,tf3,23,30.0,40.0,0.6543209876543209,0.3456790123456791,25
5m,BTC,weekend,tf3,23,40.0,50.0,0.8370986920332937,0.16290130796670632,27
5m,BTC,weekend,tf3,23,50.0,60.0,0.8558310376492194,0.14416896235078058,31
5m,BTC,weekend,tf3,24,-50.0,-40.0,0.2520661157024793,0.7479338842975207,20
5m,BTC,weekend,tf3,24,-40.0,-30.0,0.4007561436672968,0.5992438563327032,21
5m,BTC,weekend,tf3,24,-30.0,-20.0,0.1484375,0.8515625,30
5m,BTC,weekend,tf3,24,-20.0,-10.0,0.2756232686980609,0.7243767313019391,36
5m,BTC,weekend,tf3,24,-10.0,0.0,0.32382340691378597,0.676176593086214,47
5m,BTC,weekend,tf3,24,0.0,10.0,0.5516581632653061,0.44834183673469385,54
5m,BTC,weekend,tf3,24,10.0,20.0,0.6994459833795014,0.30055401662049863,36
5m,BTC,weekend,tf3,24,20.0,30.0,0.74360499702558,0.25639500297441997,39
5m,BTC,weekend,tf3,24,30.0,40.0,0.63579604578564,0.36420395421436,29
5m,BTC,weekend,tf3,24,40.0,50.0,0.7914951989026063,0.20850480109739367,25
5m,BTC,weekend,tf3,24,50.0,60.0,0.8692033293697979,0.13079667063020206,27
5m,BTC,weekend,tf3,24,60.0,70.0,0.767361111111111,0.23263888888888895,22
5m,BTC,weekend,tf3,25,-40.0,-30.0,0.3755555555555555,0.6244444444444446,28
5m,BTC,weekend,tf3,25,-30.0,-20.0,0.17263544536271808,0.8273645546372819,31
5m,BTC,weekend,tf3,25,-20.0,-10.0,0.21797520661157022,0.7820247933884298,42
5m,BTC,weekend,tf3,25,-10.0,0.0,0.37777274784970577,0.6222272521502943,45
5m,BTC,weekend,tf3,25,0.0,10.0,0.5891632373113854,0.4108367626886146,52
5m,BTC,weekend,tf3,25,10.0,20.0,0.7768166089965397,0.2231833910034603,32
5m,BTC,weekend,tf3,25,20.0,30.0,0.691745799853908,0.30825420014609195,35
5m,BTC,weekend,tf3,25,30.0,40.0,0.6660899653979239,0.33391003460207613,32
5m,BTC,weekend,tf3,25,40.0,50.0,0.7229080932784636,0.2770919067215364,25
5m,BTC,weekend,tf3,25,50.0,60.0,0.8819444444444443,0.11805555555555569,22
5m,BTC,weekend,tf3,25,60.0,70.0,0.8864,0.11360000000000003,23
5m,BTC,weekend,tf3,26,-40.0,-30.0,0.3579881656804733,0.6420118343195267,24
5m,BTC,weekend,tf3,26,-30.0,-20.0,0.1805555555555555,0.8194444444444445,46
5m,BTC,weekend,tf3,26,-20.0,-10.0,0.23319452706722188,0.7668054729327781,39
5m,BTC,weekend,tf3,26,-10.0,0.0,0.23875000000000002,0.76125,38
5m,BTC,weekend,tf3,26,0.0,10.0,0.7080856123662307,0.2919143876337693,56
5m,BTC,weekend,tf3,26,10.0,20.0,0.7310979618671927,0.26890203813280733,37
5m,BTC,weekend,tf3,26,20.0,30.0,0.8168574401664933,0.1831425598335067,29
5m,BTC,weekend,tf3,26,30.0,40.0,0.7020408163265307,0.2979591836734693,33
5m,BTC,weekend,tf3,26,40.0,50.0,0.6543209876543209,0.3456790123456791,25
5m,BTC,weekend,tf3,26,50.0,60.0,0.8515625,0.1484375,30
5m,BTC,weekend,tf3,26,60.0,70.0,0.9132231404958678,0.08677685950413216,20
5m,BTC,weekend,tf3,27,-50.0,-40.0,0.16836734693877545,0.8316326530612246,26
5m,BTC,weekend,tf3,27,-40.0,-30.0,0.22400000000000003,0.776,23
5m,BTC,weekend,tf3,27,-30.0,-20.0,0.18679357525282564,0.8132064247471744,39
5m,BTC,weekend,tf3,27,-20.0,-10.0,0.2553102873802582,0.7446897126197418,47
5m,BTC,weekend,tf3,27,-10.0,0.0,0.21877282688093494,0.7812271731190651,35
5m,BTC,weekend,tf3,27,0.0,10.0,0.7446897126197417,0.2553102873802583,47
5m,BTC,weekend,tf3,27,10.0,20.0,0.6871455576559546,0.31285444234404536,44
5m,BTC,weekend,tf3,27,20.0,30.0,0.8515625,0.1484375,30
5m,BTC,weekend,tf3,27,30.0,40.0,0.7419651056014692,0.2580348943985308,31
5m,BTC,weekend,tf3,27,40.0,50.0,0.734375,0.265625,30
5m,BTC,weekend,tf3,27,50.0,60.0,0.8550295857988165,0.1449704142011835,24
5m,BTC,weekend,tf3,27,60.0,70.0,0.8771266540642723,0.12287334593572774,21
5m,BTC,weekend,tf3,28,-50.0,-40.0,0.128099173553719,0.871900826446281,20
5m,BTC,weekend,tf3,28,-40.0,-30.0,0.18314255983350672,0.8168574401664933,29
5m,BTC,weekend,tf3,28,-30.0,-20.0,0.20703125,0.79296875,30
5m,BTC,weekend,tf3,28,-20.0,-10.0,0.2453598913535536,0.7546401086464464,45
5m,BTC,weekend,tf3,28,-10.0,0.0,0.2932281393819855,0.7067718606180144,37
5m,BTC,weekend,tf3,28,0.0,10.0,0.6980229591836735,0.3019770408163265,54
5m,BTC,weekend,tf3,28,10.0,20.0,0.7106544077879935,0.2893455922120065,41
5m,BTC,weekend,tf3,28,20.0,30.0,0.8470343392299687,0.15296566077003126,29
5m,BTC,weekend,tf3,28,30.0,40.0,0.6866666666666666,0.31333333333333335,28
5m,BTC,weekend,tf3,28,40.0,50.0,0.79296875,0.20703125,30
5m,BTC,weekend,tf3,28,50.0,60.0,0.8943758573388204,0.10562414266117959,25
5m,BTC,weekend,tf3,29,-50.0,-40.0,0.12287334593572775,0.8771266540642723,21
5m,BTC,weekend,tf3,29,-40.0,-30.0,0.1484375,0.8515625,30
5m,BTC,weekend,tf3,29,-30.0,-20.0,0.18042366691015332,0.8195763330898467,35
5m,BTC,weekend,tf3,29,-20.0,-10.0,0.17159763313609463,0.8284023668639053,37
5m,BTC,weekend,tf3,29,-10.0,0.0,0.3648393194706994,0.6351606805293006,44
5m,BTC,weekend,tf3,29,0.0,10.0,0.7342688999547307,0.26573110004526934,45
5m,BTC,weekend,tf3,29,10.0,20.0,0.7595486111111112,0.24045138888888884,46
5m,BTC,weekend,tf3,29,20.0,30.0,0.822265625,0.177734375,30
5m,BTC,weekend,tf3,29,30.0,40.0,0.78,0.21999999999999997,28
5m,BTC,weekend,tf3,29,40.0,50.0,0.7572016460905351,0.24279835390946491,25
5m,BTC,weekend,tf3,29,50.0,60.0,0.8305785123966942,0.16942148760330578,20
5m,BTC,weekend,tf3,29,60.0,70.0,0.9132231404958678,0.08677685950413216,20
5m,BTC,weekend,tf3,30,-50.0,-40.0,0.07986111111111105,0.920138888888889,22
5m,BTC,weekend,tf3,30,-40.0,-30.0,0.07133058984910834,0.9286694101508917,25
5m,BTC,weekend,tf3,30,-30.0,-20.0,0.05401234567901227,0.9459876543209877,34
5m,BTC,weekend,tf3,30,-20.0,-10.0,0.03635116598079559,0.9636488340192044,52
5m,BTC,weekend,tf3,30,-10.0,0.0,0.05124653739612187,0.9487534626038782,36
5m,BTC,weekend,tf3,30,0.0,10.0,0.919501133786848,0.08049886621315205,40
5m,BTC,weekend,tf3,30,10.0,20.0,0.9574669187145557,0.04253308128544431,44
5m,BTC,weekend,tf3,30,20.0,30.0,0.9512499999999999,0.04875000000000007,38
5m,BTC,weekend,tf3,30,30.0,40.0,0.9231999999999999,0.07680000000000009,23
5m,BTC,weekend,tf3,30,50.0,60.0,0.9334126040428062,0.06658739595719376,27
5m,BTC,weekend,tf4,1,-50.0,-40.0,0.47376543209876537,0.5262345679012346,34
5m,BTC,weekend,tf4,1,-40.0,-30.0,0.38996614342874725,0.6100338565712528,55
5m,BTC,weekend,tf4,1,-30.0,-20.0,0.39292088042831647,0.6070791195716836,80
5m,BTC,weekend,tf4,1,-20.0,-10.0,0.43407407407407406,0.5659259259259259,178
5m,BTC,weekend,tf4,1,-10.0,0.0,0.45738775510204077,0.5426122448979592,348
5m,BTC,weekend,tf4,1,0.0,10.0,0.5047983932343584,0.4952016067656416,517
5m,BTC,weekend,tf4,1,10.0,20.0,0.5529908058409951,0.44700919415900486,213
5m,BTC,weekend,tf4,1,20.0,30.0,0.549532867603737,0.450467132396263,107
5m,BTC,weekend,tf4,1,30.0,40.0,0.6306374401612497,0.3693625598387503,61
5m,BTC,weekend,tf4,1,40.0,50.0,0.470703125,0.529296875,30
5m,BTC,weekend,tf4,1,50.0,60.0,0.41735537190082644,0.5826446280991735,20
5m,BTC,weekend,tf4,2,-60.0,-50.0,0.2869822485207101,0.7130177514792899,24
5m,BTC,weekend,tf4,2,-50.0,-40.0,0.4326530612244897,0.5673469387755103,33
5m,BTC,weekend,tf4,2,-40.0,-30.0,0.4079620160701241,0.5920379839298759,72
5m,BTC,weekend,tf4,2,-30.0,-20.0,0.37619006026727214,0.6238099397327279,105
5m,BTC,weekend,tf4,2,-20.0,-10.0,0.3932722107438016,0.6067277892561984,174
5m,BTC,weekend,tf4,2,-10.0,0.0,0.45744897959183667,0.5425510204081634,278
5m,BTC,weekend,tf4,2,0.0,10.0,0.5102972651605232,0.4897027348394768,433
5m,BTC,weekend,tf4,2,10.0,20.0,0.5549676660787772,0.44503233392122277,187
5m,BTC,weekend,tf4,2,20.0,30.0,0.6382692407225299,0.3617307592774701,137
5m,BTC,weekend,tf4,2,30.0,40.0,0.524375,0.47562499999999996,78
5m,BTC,weekend,tf4,2,40.0,50.0,0.7139917695473251,0.28600823045267487,52
5m,BTC,weekend,tf4,2,50.0,60.0,0.527681660899654,0.47231833910034604,32
5m,BTC,weekend,tf4,3,-80.0,-70.0,0.3347107438016529,0.6652892561983471,20
5m,BTC,weekend,tf4,3,-60.0,-50.0,0.3248979591836735,0.6751020408163265,33
5m,BTC,weekend,tf4,3,-50.0,-40.0,0.2959183673469387,0.7040816326530612,40
5m,BTC,weekend,tf4,3,-40.0,-30.0,0.4545700378583017,0.5454299621416983,84
5m,BTC,weekend,tf4,3,-30.0,-20.0,0.3193805245087296,0.6806194754912704,115
5m,BTC,weekend,tf4,3,-20.0,-10.0,0.39026063100137176,0.6097393689986282,160
5m,BTC,weekend,tf4,3,-10.0,0.0,0.48242296484592967,0.5175770351540703,252
5m,BTC,weekend,tf4,3,0.0,10.0,0.5238088501584427,0.4761911498415573,374
5m,BTC,weekend,tf4,3,10.0,20.0,0.5690521519303392,0.4309478480696608,177
5m,BTC,weekend,tf4,3,20.0,30.0,0.670253027681661,0.32974697231833905,134
5m,BTC,weekend,tf4,3,30.0,40.0,0.5865051903114187,0.4134948096885813,100
5m,BTC,weekend,tf4,3,40.0,50.0,0.5396398817522172,0.4603601182477828,59
5m,BTC,weekend,tf4,3,50.0,60.0,0.46683673469387754,0.5331632653061225,26
5m,BTC,weekend,tf4,4,-60.0,-50.0,0.3248979591836735,0.6751020408163265,33
5m,BTC,weekend,tf4,4,-50.0,-40.0,0.353186172428155,0.646813827571845,47
5m,BTC,weekend,tf4,4,-40.0,-30.0,0.32193771626297574,0.6780622837370243,83
5m,BTC,weekend,tf4,4,-30.0,-20.0,0.3500430910657857,0.6499569089342143,116
5m,BTC,weekend,tf4,4,-20.0,-10.0,0.35585046873191617,0.6441495312680838,159
5m,BTC,weekend,tf4,4,-10.0,0.0,0.4504545454545455,0.5495454545454546,218
5m,BTC,weekend,tf4,4,0.0,10.0,0.5699379683746281,0.43006203162537193,332
5m,BTC,weekend,tf4,4,10.0,20.0,0.5722131044060093,0.42778689559399075,176
5m,BTC,weekend,tf4,4,20.0,30.0,0.6853970541867482,0.31460294581325177,147
5m,BTC,weekend,tf4,4,30.0,40.0,0.5483740929857566,0.45162590701424343,120
5m,BTC,weekend,tf4,4,40.0,50.0,0.5999134948096885,0.4000865051903115,66
5m,BTC,weekend,tf4,4,50.0,60.0,0.6866666666666666,0.31333333333333335,28
5m,BTC,weekend,tf4,4,70.0,80.0,0.5595463137996218,0.44045368620037817,21
5m,BTC,weekend,tf4,5,-80.0,-70.0,0.22400000000000003,0.776,23
5m,BTC,weekend,tf4,5,-70.0,-60.0,0.393491124260355,0.6065088757396451,24
5m,BTC,weekend,tf4,5,-60.0,-50.0,0.23875000000000002,0.76125,38
5m,BTC,weekend,tf4,5,-50.0,-40.0,0.4033333333333334,0.5966666666666667,58
5m,BTC,weekend,tf4,5,-40.0,-30.0,0.3596247853084952,0.6403752146915048,85
5m,BTC,weekend,tf4,5,-30.0,-20.0,0.333378867563691,0.6666211324363089,119
5m,BTC,weekend,tf4,5,-20.0,-10.0,0.3566721995875458,0.6433278004124542,139
5m,BTC,weekend,tf4,5,-10.0,0.0,0.43665686703780154,0.5633431329621985,217
5m,BTC,weekend,tf4,5,0.0,10.0,0.5289102082942391,0.47108979170576093,290
5m,BTC,weekend,tf4,5,10.0,20.0,0.6131450882752377,0.3868549117247623,186
