day_type,time_frame,slot,inf_range,sup_range,prob_up,prob_down,count_of_klines_inside_range,ticker
weekend,off,30,-1.0,-0.8,0.0434782608695652,0.9565217391304348,21,SOL
weekend,off,30,-0.8,-0.6000000000000001,0.0277777777777777,0.9722222222222222,34,SOL
weekend,off,30,-0.6000000000000001,-0.4000000000000001,0.0083333333333333,0.9916666666666668,118,SOL
weekend,off,30,-0.4,-0.2,0.0022172949002217,0.9977827050997784,449,SOL
weekend,off,30,-0.2,0.0,0.0005379236148466,0.9994620763851532,1857,SOL
weekend,off,30,0.0,0.2,0.9565733270052208,0.0434266729947793,2105,SOL
weekend,off,30,0.2,0.4,0.9974874371859296,0.0025125628140703,396,SOL
weekend,off,30,0.4,0.6000000000000001,0.989247311827957,0.010752688172043,91,SOL
weekend,off,30,0.6000000000000001,0.8,0.9772727272727272,0.0227272727272727,42,SOL
workday,off,1,-0.4,-0.2,0.2571428571428571,0.7428571428571429,33,SOL
workday,off,1,-0.2,0.0,0.4175949728648957,0.5824050271351042,3499,SOL
workday,off,1,0.0,0.2,0.5652759084791387,0.4347240915208613,4456,SOL
workday,off,1,0.2,0.4,0.6964285714285714,0.3035714285714286,54,SOL
workday,off,2,-0.4,-0.2,0.2079646017699115,0.7920353982300885,111,SOL
workday,off,2,-0.2,0.0,0.4082215244076506,0.5917784755923494,3501,SOL
workday,off,2,0.0,0.2,0.5760996043751454,0.4239003956248546,4295,SOL
workday,off,2,0.2,0.4,0.7235772357723578,0.2764227642276422,121,SOL
workday,off,3,-0.4,-0.2,0.1855345911949685,0.8144654088050315,157,SOL
workday,off,3,-0.2,0.0,0.3966456422018348,0.6033543577981652,3486,SOL
workday,off,3,0.0,0.2,0.5873901686060318,0.4126098313939682,4209,SOL
workday,off,3,0.2,0.4,0.7514970059880239,0.248502994011976,165,SOL
workday,off,3,0.4,0.6000000000000001,0.84,0.16,23,SOL
workday,off,4,-0.4,-0.2,0.1658653846153846,0.8341346153846154,206,SOL
workday,off,4,-0.2,0.0,0.3822366563117763,0.6177633436882237,3539,SOL
workday,off,4,0.0,0.2,0.603719420868697,0.396280579131303,4004,SOL
workday,off,4,0.2,0.4,0.7995867768595041,0.2004132231404959,240,SOL
workday,off,4,0.4,0.6000000000000001,0.7647058823529411,0.2352941176470588,32,SOL
workday,off,5,-0.4,-0.2,0.192156862745098,0.807843137254902,253,SOL
workday,off,5,-0.2,0.0,0.3723282986605871,0.6276717013394129,3507,SOL
workday,off,5,0.0,0.2,0.6102212051868803,0.3897787948131197,3931,SOL
workday,off,5,0.2,0.4,0.8344947735191638,0.1655052264808362,285,SOL
workday,off,5,0.4,0.6000000000000001,0.775,0.2249999999999999,38,SOL
workday,off,6,-0.6000000000000001,-0.4000000000000001,0.15,0.85,38,SOL
workday,off,6,-0.4,-0.2,0.1610169491525423,0.8389830508474576,293,SOL
workday,off,6,-0.2,0.0,0.3633855981416957,0.6366144018583043,3442,SOL
workday,off,6,0.0,0.2,0.6221452399281499,0.3778547600718501,3895,SOL
workday,off,6,0.2,0.4,0.8012820512820513,0.1987179487179486,310,SOL
workday,off,6,0.4,0.6000000000000001,0.9285714285714286,0.0714285714285714,47,SOL
workday,off,7,-0.6000000000000001,-0.4000000000000001,0.1379310344827586,0.8620689655172413,56,SOL
workday,off,7,-0.4,-0.2,0.1467236467236467,0.8532763532763533,349,SOL
workday,off,7,-0.2,0.0,0.3566070398153491,0.6433929601846509,3464,SOL
workday,off,7,0.0,0.2,0.6333064299165994,0.3666935700834006,3715,SOL
workday,off,7,0.2,0.4,0.824585635359116,0.175414364640884,360,SOL
workday,off,7,0.4,0.6000000000000001,0.9452054794520548,0.0547945205479452,71,SOL
workday,off,8,-0.8,-0.6000000000000001,0.1363636363636363,0.8636363636363636,20,SOL
workday,off,8,-0.6000000000000001,-0.4000000000000001,0.0701754385964912,0.9298245614035088,55,SOL
workday,off,8,-0.4,-0.2,0.13875,0.86125,398,SOL
workday,off,8,-0.2,0.0,0.3503891611415393,0.6496108388584607,3467,SOL
workday,off,8,0.0,0.2,0.64,0.36,3598,SOL
workday,off,8,0.2,0.4,0.8725490196078431,0.1274509803921568,406,SOL
workday,off,8,0.4,0.6000000000000001,0.9473684210526316,0.0526315789473684,74,SOL
workday,off,8,0.6000000000000001,0.8,0.84,0.16,23,SOL
workday,off,9,-0.6000000000000001,-0.4000000000000001,0.0909090909090909,0.9090909090909092,75,SOL
workday,off,9,-0.4,-0.2,0.1310904872389791,0.8689095127610209,429,SOL
workday,off,9,-0.2,0.0,0.3349457637056581,0.6650542362943419,3409,SOL
workday,off,9,0.0,0.2,0.6565387846541585,0.3434612153458415,3569,SOL
workday,off,9,0.2,0.4,0.8689095127610209,0.1310904872389791,429,SOL
workday,off,9,0.4,0.6000000000000001,0.8928571428571429,0.1071428571428571,82,SOL
workday,off,9,0.6000000000000001,0.8,0.9583333333333334,0.0416666666666666,22,SOL
workday,off,10,-0.6000000000000001,-0.4000000000000001,0.1153846153846153,0.8846153846153846,76,SOL
workday,off,10,-0.4,-0.2,0.125,0.875,498,SOL
workday,off,10,-0.2,0.0,0.334832134292566,0.665167865707434,3334,SOL
workday,off,10,0.0,0.2,0.656490727532097,0.3435092724679029,3503,SOL
workday,off,10,0.2,0.4,0.8711018711018711,0.1288981288981289,479,SOL
workday,off,10,0.4,0.6000000000000001,0.9322916666666666,0.0677083333333333,94,SOL
workday,off,10,0.6000000000000001,0.8,0.896551724137931,0.1034482758620689,27,SOL
workday,off,11,-0.8,-0.6000000000000001,0.0416666666666666,0.9583333333333334,22,SOL
workday,off,11,-0.6000000000000001,-0.4000000000000001,0.0804597701149425,0.9195402298850576,85,SOL
workday,off,11,-0.4,-0.2,0.1294227188081936,0.8705772811918063,535,SOL
workday,off,11,-0.2,0.0,0.3236363636363636,0.6763636363636364,3298,SOL
workday,off,11,0.0,0.2,0.6694988479262672,0.3305011520737327,3470,SOL
workday,off,11,0.2,0.4,0.8711340206185567,0.1288659793814432,483,SOL
workday,off,11,0.4,0.6000000000000001,0.9311926605504588,0.0688073394495413,107,SOL
workday,off,11,0.6000000000000001,0.8,0.9428571428571428,0.0571428571428571,33,SOL
workday,off,12,-0.8,-0.6000000000000001,0.0294117647058823,0.9705882352941176,32,SOL
workday,off,12,-0.6000000000000001,-0.4000000000000001,0.1037735849056603,0.8962264150943396,104,SOL
workday,off,12,-0.4,-0.2,0.1254480286738351,0.8745519713261649,556,SOL
workday,off,12,-0.2,0.0,0.3201228878648233,0.6798771121351767,3253,SOL
workday,off,12,0.0,0.2,0.6703910614525139,0.3296089385474861,3399,SOL
workday,off,12,0.2,0.4,0.8908918406072106,0.1091081593927894,525,SOL
workday,off,12,0.4,0.6000000000000001,0.9467213114754098,0.0532786885245901,120,SOL
workday,off,12,0.6000000000000001,0.8,0.9230769230769232,0.0769230769230768,37,SOL
workday,off,13,-0.8,-0.6000000000000001,0.03125,0.96875,30,SOL
workday,off,13,-0.6000000000000001,-0.4000000000000001,0.0743801652892562,0.9256198347107438,119,SOL
workday,off,13,-0.4,-0.2,0.1153198653198653,0.8846801346801347,592,SOL
workday,off,13,-0.2,0.0,0.3047514159848961,0.6952485840151039,3176,SOL
workday,off,13,0.0,0.2,0.6826009501187649,0.3173990498812351,3366,SOL
workday,off,13,0.2,0.4,0.8986013986013986,0.1013986013986013,570,SOL
workday,off,13,0.4,0.6000000000000001,0.9465648854961832,0.0534351145038167,129,SOL
workday,off,13,0.6000000000000001,0.8,0.9473684210526316,0.0526315789473684,36,SOL
workday,off,14,-0.8,-0.6000000000000001,0.0277777777777777,0.9722222222222222,34,SOL
workday,off,14,-0.6000000000000001,-0.4000000000000001,0.0833333333333333,0.9166666666666666,136,SOL
workday,off,14,-0.4,-0.2,0.0996860282574568,0.9003139717425431,635,SOL
workday,off,14,-0.2,0.0,0.3003533568904594,0.6996466431095406,3111,SOL
workday,off,14,0.0,0.2,0.6898866348448688,0.3101133651551312,3350,SOL
workday,off,14,0.2,0.4,0.9176991150442478,0.0823008849557521,563,SOL
workday,off,14,0.4,0.6000000000000001,0.950354609929078,0.0496453900709219,139,SOL
workday,off,14,0.6000000000000001,0.8,0.9302325581395348,0.0697674418604651,41,SOL
workday,off,15,-0.8,-0.6000000000000001,0.0294117647058823,0.9705882352941176,32,SOL
workday,off,15,-0.6000000000000001,-0.4000000000000001,0.0649350649350649,0.935064935064935,152,SOL
workday,off,15,-0.4,-0.2,0.0974842767295597,0.9025157232704404,634,SOL
workday,off,15,-0.2,0.0,0.2887572069186419,0.7112427930813581,3120,SOL
workday,off,15,0.0,0.2,0.7005153076689906,0.2994846923310094,3297,SOL
workday,off,15,0.2,0.4,0.931472081218274,0.0685279187817259,589,SOL
workday,off,15,0.4,0.6000000000000001,0.9782608695652174,0.0217391304347825,136,SOL
workday,off,15,0.6000000000000001,0.8,0.9615384615384616,0.0384615384615384,50,SOL
workday,off,16,-0.8,-0.6000000000000001,0.05,0.95,38,SOL
workday,off,16,-0.6000000000000001,-0.4000000000000001,0.0448717948717948,0.9551282051282052,154,SOL
workday,off,16,-0.4,-0.2,0.0849624060150375,0.9150375939849624,663,SOL
workday,off,16,-0.2,0.0,0.2784605433376456,0.7215394566623544,3090,SOL
workday,off,16,0.0,0.2,0.7138871667699938,0.2861128332300062,3224,SOL
workday,off,16,0.2,0.4,0.9232558139534884,0.0767441860465116,643,SOL
workday,off,16,0.4,0.6000000000000001,0.9859154929577464,0.0140845070422535,140,SOL
workday,off,16,0.6000000000000001,0.8,0.9387755102040816,0.0612244897959183,47,SOL
workday,off,17,-0.8,-0.6000000000000001,0.0232558139534883,0.9767441860465116,41,SOL
workday,off,17,-0.6000000000000001,-0.4000000000000001,0.0451807228915662,0.9548192771084336,164,SOL
workday,off,17,-0.4,-0.2,0.0743919885550786,0.9256080114449212,697,SOL
workday,off,17,-0.2,0.0,0.2733789507983056,0.7266210492016943,3067,SOL
workday,off,17,0.0,0.2,0.7196513470681458,0.2803486529318542,3153,SOL
workday,off,17,0.2,0.4,0.9433681073025336,0.0566318926974664,669,SOL
workday,off,17,0.4,0.6000000000000001,0.9935897435897436,0.0064102564102563,154,SOL
workday,off,17,0.6000000000000001,0.8,0.9607843137254902,0.0392156862745097,49,SOL
workday,off,18,-0.8,-0.6000000000000001,0.0188679245283018,0.981132075471698,51,SOL
workday,off,18,-0.6000000000000001,-0.4000000000000001,0.0418994413407821,0.9581005586592178,177,SOL
workday,off,18,-0.4,-0.2,0.0588662790697674,0.9411337209302324,686,SOL
workday,off,18,-0.2,0.0,0.2644167758846658,0.7355832241153342,3050,SOL
workday,off,18,0.0,0.2,0.7296,0.2704,3123,SOL
workday,off,18,0.2,0.4,0.953731343283582,0.0462686567164178,668,SOL
workday,off,18,0.4,0.6000000000000001,0.978021978021978,0.021978021978022,180,SOL
workday,off,18,0.6000000000000001,0.8,0.9482758620689656,0.0517241379310344,56,SOL
workday,off,19,-0.8,-0.6000000000000001,0.032258064516129,0.967741935483871,60,SOL
workday,off,19,-0.6000000000000001,-0.4000000000000001,0.03954802259887,0.96045197740113,175,SOL
workday,off,19,-0.4,-0.2,0.0500685871056241,0.949931412894376,727,SOL
workday,off,19,-0.2,0.0,0.2390651085141903,0.7609348914858096,2993,SOL
workday,off,19,0.0,0.2,0.7553980019336126,0.2446019980663873,3101,SOL
workday,off,19,0.2,0.4,0.9538799414348462,0.0461200585651537,681,SOL
workday,off,19,0.4,0.6000000000000001,0.9621621621621622,0.0378378378378377,183,SOL
workday,off,19,0.6000000000000001,0.8,0.9859154929577464,0.0140845070422535,69,SOL
workday,off,19,0.8,1.0,0.9565217391304348,0.0434782608695651,21,SOL
workday,off,20,-0.8,-0.6000000000000001,0.044776119402985,0.9552238805970148,65,SOL
workday,off,20,-0.6000000000000001,-0.4000000000000001,0.0275229357798165,0.9724770642201834,216,SOL
workday,off,20,-0.4,-0.2,0.0412654745529573,0.9587345254470426,725,SOL
workday,off,20,-0.2,0.0,0.2322646657571623,0.7677353342428377,2930,SOL
workday,off,20,0.0,0.2,0.7601351351351351,0.2398648648648649,3106,SOL
workday,off,20,0.2,0.4,0.9686131386861314,0.0313868613138685,683,SOL
workday,off,20,0.4,0.6000000000000001,0.9689119170984456,0.0310880829015544,191,SOL
workday,off,20,0.6000000000000001,0.8,0.9855072463768116,0.0144927536231883,67,SOL
workday,off,20,0.8,1.0,0.9545454545454546,0.0454545454545454,20,SOL
workday,off,21,-1.0,-0.8,0.0434782608695652,0.9565217391304348,21,SOL
workday,off,21,-0.8,-0.6000000000000001,0.0277777777777777,0.9722222222222222,70,SOL
workday,off,21,-0.6000000000000001,-0.4000000000000001,0.0210084033613445,0.9789915966386554,236,SOL
workday,off,21,-0.4,-0.2,0.0386297376093294,0.9613702623906706,684,SOL
workday,off,21,-0.2,0.0,0.2203103913630229,0.7796896086369771,2962,SOL
workday,off,21,0.0,0.2,0.7727272727272727,0.2272727272727273,3045,SOL
workday,off,21,0.2,0.4,0.9694019471488178,0.0305980528511822,717,SOL
workday,off,21,0.4,0.6000000000000001,0.9746192893401016,0.0253807106598984,195,SOL
workday,off,21,0.6000000000000001,0.8,0.9848484848484848,0.0151515151515151,64,SOL
workday,off,21,0.8,1.0,0.9629629629629628,0.037037037037037,25,SOL
workday,off,22,-1.0,-0.8,0.032258064516129,0.967741935483871,29,SOL
workday,off,22,-0.8,-0.6000000000000001,0.0135135135135135,0.9864864864864864,72,SOL
workday,off,22,-0.6000000000000001,-0.4000000000000001,0.018348623853211,0.981651376146789,216,SOL
workday,off,22,-0.4,-0.2,0.0364864864864864,0.9635135135135136,738,SOL
workday,off,22,-0.2,0.0,0.2078883913193248,0.7921116086806752,2901,SOL
workday,off,22,0.0,0.2,0.7838635618235487,0.2161364381764513,3047,SOL
workday,off,22,0.2,0.4,0.9677197802197802,0.0322802197802197,726,SOL
workday,off,22,0.4,0.6000000000000001,0.9899497487437184,0.0100502512562814,197,SOL
workday,off,22,0.6000000000000001,0.8,0.9850746268656716,0.0149253731343284,65,SOL
workday,off,22,0.8,1.0,0.9629629629629628,0.037037037037037,25,SOL
workday,off,23,-1.0,-0.8,0.0344827586206896,0.9655172413793104,27,SOL
workday,off,23,-0.8,-0.6000000000000001,0.0138888888888888,0.9861111111111112,70,SOL
workday,off,23,-0.6000000000000001,-0.4000000000000001,0.0216450216450216,0.9783549783549784,229,SOL
workday,off,23,-0.4,-0.2,0.0304232804232804,0.9695767195767196,754,SOL
workday,off,23,-0.2,0.0,0.1924011103400416,0.8075988896599584,2880,SOL
workday,off,23,0.0,0.2,0.7990359042553191,0.2009640957446808,3006,SOL
workday,off,23,0.2,0.4,0.9739368998628258,0.0260631001371741,727,SOL
workday,off,23,0.4,0.6000000000000001,0.9908675799086758,0.0091324200913242,217,SOL
workday,off,23,0.6000000000000001,0.8,0.9878048780487804,0.0121951219512195,80,SOL
workday,off,23,0.8,1.0,0.96,0.04,23,SOL
workday,off,24,-1.0,-0.8,0.0344827586206896,0.9655172413793104,27,SOL
workday,off,24,-0.8,-0.6000000000000001,0.0119047619047619,0.988095238095238,82,SOL
workday,off,24,-0.6000000000000001,-0.4000000000000001,0.0166666666666666,0.9833333333333332,238,SOL
workday,off,24,-0.4,-0.2,0.0270448548812664,0.9729551451187336,756,SOL
workday,off,24,-0.2,0.0,0.1855688202247191,0.8144311797752809,2846,SOL
workday,off,24,0.0,0.2,0.80259222333001,0.19740777666999,3007,SOL
workday,off,24,0.2,0.4,0.9823848238482384,0.0176151761517615,736,SOL
workday,off,24,0.4,0.6000000000000001,0.9906103286384976,0.0093896713615023,211,SOL
workday,off,24,0.6000000000000001,0.8,0.988095238095238,0.0119047619047618,82,SOL
workday,off,24,0.8,1.0,0.9642857142857144,0.0357142857142857,26,SOL
workday,off,25,-1.0,-0.8,0.03125,0.96875,30,SOL
workday,off,25,-0.8,-0.6000000000000001,0.0116279069767441,0.9883720930232558,84,SOL
workday,off,25,-0.6000000000000001,-0.4000000000000001,0.0086580086580086,0.9913419913419912,229,SOL
workday,off,25,-0.4,-0.2,0.0196700507614213,0.9803299492385786,786,SOL
workday,off,25,-0.2,0.0,0.1594356261022927,0.8405643738977072,2833,SOL
workday,off,25,0.0,0.2,0.8309692671394799,0.16903073286052,2959,SOL
workday,off,25,0.2,0.4,0.9869281045751634,0.0130718954248365,763,SOL
workday,off,25,0.4,0.6000000000000001,0.9954128440366972,0.0045871559633027,216,SOL
workday,off,25,0.6000000000000001,0.8,0.9871794871794872,0.0128205128205127,76,SOL
workday,off,25,0.8,1.0,0.9714285714285714,0.0285714285714285,33,SOL
workday,off,26,-1.0,-0.8,0.0285714285714285,0.9714285714285714,33,SOL
workday,off,26,-0.8,-0.6000000000000001,0.0112359550561797,0.9887640449438202,87,SOL
workday,off,26,-0.6000000000000001,-0.4000000000000001,0.00390625,0.99609375,254,SOL
workday,off,26,-0.4,-0.2,0.0140664961636828,0.9859335038363172,780,SOL
workday,off,26,-0.2,0.0,0.1378815080789946,0.8621184919210054,2783,SOL
workday,off,26,0.0,0.2,0.845436036647438,0.1545639633525619,2945,SOL
workday,off,26,0.2,0.4,0.9918546365914788,0.0081453634085213,796,SOL
workday,off,26,0.4,0.6000000000000001,0.9955156950672646,0.0044843049327354,221,SOL
workday,off,26,0.6000000000000001,0.8,0.9873417721518988,0.0126582278481012,77,SOL
workday,off,26,0.8,1.0,0.9666666666666668,0.0333333333333333,28,SOL
workday,off,27,-1.0,-0.8,0.0303030303030303,0.9696969696969696,31,SOL
workday,off,27,-0.8,-0.6000000000000001,0.0104166666666666,0.9895833333333334,94,SOL
workday,off,27,-0.6000000000000001,-0.4000000000000001,0.0038910505836575,0.9961089494163424,255,SOL
workday,off,27,-0.4,-0.2,0.0062735257214554,0.9937264742785444,795,SOL
workday,off,27,-0.2,0.0,0.1176257690915671,0.8823742309084328,2761,SOL
workday,off,27,0.0,0.2,0.8652530779753762,0.1347469220246238,2922,SOL
workday,off,27,0.2,0.4,0.9963325183374084,0.0036674816625916,816,SOL
workday,off,27,0.4,0.6000000000000001,0.9953488372093025,0.0046511627906976,213,SOL
workday,off,27,0.6000000000000001,0.8,0.9886363636363636,0.0113636363636363,86,SOL
workday,off,27,0.8,1.0,0.9655172413793104,0.0344827586206896,27,SOL
workday,off,28,-1.0,-0.8,0.0263157894736842,0.9736842105263158,36,SOL
workday,off,28,-0.8,-0.6000000000000001,0.0099009900990099,0.99009900990099,99,SOL
workday,off,28,-0.6000000000000001,-0.4000000000000001,0.0040816326530612,0.9959183673469388,243,SOL
workday,off,28,-0.4,-0.2,0.0036630036630036,0.9963369963369964,817,SOL
workday,off,28,-0.2,0.0,0.0967093235831809,0.903290676416819,2733,SOL
workday,off,28,0.0,0.2,0.88469422617014,0.1153057738298599,2925,SOL
workday,off,28,0.2,0.4,0.99626400996264,0.0037359900373599,801,SOL
workday,off,28,0.4,0.6000000000000001,0.9957081545064378,0.0042918454935622,231,SOL
workday,off,28,0.6000000000000001,0.8,0.9886363636363636,0.0113636363636363,86,SOL
workday,off,28,0.8,1.0,0.967741935483871,0.032258064516129,29,SOL
workday,off,29,-1.0,-0.8,0.0263157894736842,0.9736842105263158,36,SOL
workday,off,29,-0.8,-0.6000000000000001,0.0096153846153846,0.9903846153846154,102,SOL
workday,off,29,-0.6000000000000001,-0.4000000000000001,0.0039840637450199,0.99601593625498,249,SOL
workday,off,29,-0.4,-0.2,0.0011641443538998,0.9988358556461,857,SOL
workday,off,29,-0.2,0.0,0.061002994011976,0.938997005988024,2670,SOL
workday,off,29,0.0,0.2,0.9157822663471414,0.0842177336528585,2919,SOL
workday,off,29,0.2,0.4,0.9975460122699388,0.0024539877300613,813,SOL
workday,off,29,0.4,0.6000000000000001,0.9956331877729258,0.0043668122270742,227,SOL
workday,off,29,0.6000000000000001,0.8,0.9893617021276596,0.0106382978723403,92,SOL
workday,off,29,0.8,1.0,0.9666666666666668,0.0333333333333333,28,SOL
workday,off,30,-1.0,-0.8,0.027027027027027,0.972972972972973,35,SOL
workday,off,30,-0.8,-0.6000000000000001,0.0096153846153846,0.9903846153846154,102,SOL
workday,off,30,-0.6000000000000001,-0.4000000000000001,0.0038610038610038,0.996138996138996,257,SOL
workday,off,30,-0.4,-0.2,0.0011467889908256,0.9988532110091743,870,SOL
workday,off,30,-0.2,0.0,0.0003797949107481,0.9996202050892518,2631,SOL
workday,off,30,0.0,0.2,0.9652682255845942,0.0347317744154057,2906,SOL
workday,off,30,0.2,0.4,0.9987834549878344,0.0012165450121655,820,SOL
workday,off,30,0.4,0.6000000000000001,0.995850622406639,0.0041493775933609,239,SOL
workday,off,30,0.6000000000000001,0.8,0.989247311827957,0.010752688172043,91,SOL
workday,off,30,0.8,1.0,0.9761904761904762,0.0238095238095238,40,SOL
workday,tf1,1,-0.2,0.0,0.4086102719033233,0.5913897280966767,660,SOL
workday,tf1,1,0.0,0.2,0.5433705080545229,0.4566294919454771,805,SOL
workday,tf1,2,-0.2,0.0,0.3802395209580838,0.6197604790419162,666,SOL
workday,tf1,2,0.0,0.2,0.5708812260536399,0.4291187739463601,781,SOL
workday,tf1,3,-0.2,0.0,0.3709439528023598,0.6290560471976401,676,SOL
workday,tf1,3,0.0,0.2,0.5835526315789473,0.4164473684210527,758,SOL
workday,tf1,4,-0.4,-0.2,0.1666666666666666,0.8333333333333334,34,SOL
workday,tf1,4,-0.2,0.0,0.3744427934621099,0.62555720653789,671,SOL
workday,tf1,4,0.0,0.2,0.591339648173207,0.4086603518267929,737,SOL
workday,tf1,4,0.2,0.4,0.5185185185185185,0.4814814814814815,25,SOL
workday,tf1,5,-0.4,-0.2,0.1951219512195122,0.8048780487804879,39,SOL
workday,tf1,5,-0.2,0.0,0.3659090909090909,0.634090909090909,658,SOL
workday,tf1,5,0.0,0.2,0.5957880434782609,0.4042119565217391,734,SOL
workday,tf1,5,0.2,0.4,0.6111111111111112,0.3888888888888888,34,SOL
workday,tf1,6,-0.4,-0.2,0.2413793103448276,0.7586206896551724,56,SOL
workday,tf1,6,-0.2,0.0,0.348297213622291,0.651702786377709,644,SOL
workday,tf1,6,0.0,0.2,0.6008230452674898,0.3991769547325102,727,SOL
workday,tf1,6,0.2,0.4,0.7619047619047619,0.2380952380952381,40,SOL
workday,tf1,7,-0.4,-0.2,0.208955223880597,0.791044776119403,65,SOL
workday,tf1,7,-0.2,0.0,0.3386837881219903,0.6613162118780096,621,SOL
workday,tf1,7,0.0,0.2,0.605849582172702,0.394150417827298,716,SOL
workday,tf1,7,0.2,0.4,0.7368421052631579,0.2631578947368421,55,SOL
workday,tf1,8,-0.4,-0.2,0.1971830985915492,0.8028169014084507,69,SOL
workday,tf1,8,-0.2,0.0,0.3314873417721519,0.6685126582278481,630,SOL
workday,tf1,8,0.0,0.2,0.6179856115107912,0.3820143884892087,693,SOL
workday,tf1,8,0.2,0.4,0.7619047619047619,0.2380952380952381,61,SOL
workday,tf1,9,-0.4,-0.2,0.2191780821917808,0.7808219178082192,71,SOL
workday,tf1,9,-0.2,0.0,0.3140625,0.6859375,638,SOL
workday,tf1,9,0.0,0.2,0.623502994011976,0.376497005988024,666,SOL
workday,tf1,9,0.2,0.4,0.8653846153846154,0.1346153846153845,76,SOL
workday,tf1,10,-0.4,-0.2,0.1318681318681318,0.8681318681318682,89,SOL
workday,tf1,10,-0.2,0.0,0.3166397415185784,0.6833602584814216,617,SOL
workday,tf1,10,0.0,0.2,0.6385083713850838,0.3614916286149162,655,SOL
workday,tf1,10,0.2,0.4,0.8125,0.1875,86,SOL
workday,tf1,11,-0.4,-0.2,0.145,0.855,98,SOL
workday,tf1,11,-0.2,0.0,0.3272583201267829,0.6727416798732171,629,SOL
workday,tf1,11,0.0,0.2,0.6331220285261489,0.3668779714738511,629,SOL
workday,tf1,11,0.2,0.4,0.8579545454545454,0.1420454545454545,86,SOL
workday,tf1,12,-0.4,-0.2,0.1462264150943396,0.8537735849056604,104,SOL
workday,tf1,12,-0.2,0.0,0.3232,0.6768000000000001,623,SOL
workday,tf1,12,0.0,0.2,0.6419354838709678,0.3580645161290322,618,SOL
workday,tf1,12,0.2,0.4,0.8532608695652174,0.1467391304347826,90,SOL
workday,tf1,13,-0.4,-0.2,0.116822429906542,0.883177570093458,105,SOL
workday,tf1,13,-0.2,0.0,0.3075,0.6925,598,SOL
workday,tf1,13,0.0,0.2,0.6468253968253969,0.3531746031746031,628,SOL
workday,tf1,13,0.2,0.4,0.8535353535353535,0.1464646464646465,97,SOL
workday,tf1,14,-0.4,-0.2,0.1341463414634146,0.8658536585365854,121,SOL
workday,tf1,14,-0.2,0.0,0.2981260647359455,0.7018739352640545,585,SOL
workday,tf1,14,0.0,0.2,0.6563517915309446,0.3436482084690554,612,SOL
workday,tf1,14,0.2,0.4,0.8714285714285714,0.1285714285714285,103,SOL
workday,tf1,14,0.4,0.6000000000000001,0.875,0.125,22,SOL
workday,tf1,15,-0.6000000000000001,-0.4000000000000001,0.0416666666666666,0.9583333333333334,22,SOL
workday,tf1,15,-0.4,-0.2,0.0982905982905982,0.9017094017094016,115,SOL
workday,tf1,15,-0.2,0.0,0.2972270363951473,0.7027729636048528,575,SOL
workday,tf1,15,0.0,0.2,0.6546474358974358,0.3453525641025642,622,SOL
workday,tf1,15,0.2,0.4,0.8853211009174312,0.1146788990825687,107,SOL
workday,tf1,15,0.4,0.6000000000000001,0.8695652173913043,0.1304347826086956,21,SOL
workday,tf1,16,-0.6000000000000001,-0.4000000000000001,0.0689655172413793,0.9310344827586208,27,SOL
workday,tf1,16,-0.4,-0.2,0.0756302521008403,0.9243697478991596,117,SOL
workday,tf1,16,-0.2,0.0,0.28,0.72,573,SOL
workday,tf1,16,0.0,0.2,0.6734527687296418,0.3265472312703582,612,SOL
workday,tf1,16,0.2,0.4,0.9078947368421052,0.0921052631578946,112,SOL
workday,tf1,16,0.4,0.6000000000000001,0.8636363636363636,0.1363636363636363,20,SOL
workday,tf1,17,-0.6000000000000001,-0.4000000000000001,0.064516129032258,0.935483870967742,29,SOL
workday,tf1,17,-0.4,-0.2,0.075,0.925,118,SOL
workday,tf1,17,-0.2,0.0,0.2513321492007104,0.7486678507992895,561,SOL
workday,tf1,17,0.0,0.2,0.6866776315789473,0.3133223684210526,606,SOL
workday,tf1,17,0.2,0.4,0.905511811023622,0.094488188976378,125,SOL
workday,tf1,17,0.4,0.6000000000000001,0.9166666666666666,0.0833333333333333,22,SOL
workday,tf1,18,-0.6000000000000001,-0.4000000000000001,0.064516129032258,0.935483870967742,29,SOL
workday,tf1,18,-0.4,-0.2,0.0887096774193548,0.9112903225806452,122,SOL
workday,tf1,18,-0.2,0.0,0.2329749103942652,0.7670250896057348,556,SOL
workday,tf1,18,0.0,0.2,0.693069306930693,0.306930693069307,604,SOL
workday,tf1,18,0.2,0.4,0.9523809523809524,0.0476190476190476,124,SOL
workday,tf1,18,0.4,0.6000000000000001,0.9285714285714286,0.0714285714285714,26,SOL
workday,tf1,19,-0.6000000000000001,-0.4000000000000001,0.0714285714285714,0.9285714285714286,26,SOL
workday,tf1,19,-0.4,-0.2,0.0932835820895522,0.9067164179104478,132,SOL
workday,tf1,19,-0.2,0.0,0.2156862745098039,0.7843137254901961,559,SOL
workday,tf1,19,0.0,0.2,0.7232441471571908,0.2767558528428092,596,SOL
workday,tf1,19,0.2,0.4,0.925,0.0749999999999999,118,SOL
workday,tf1,19,0.4,0.6000000000000001,0.9642857142857144,0.0357142857142857,26,SOL
workday,tf1,20,-0.6000000000000001,-0.4000000000000001,0.0333333333333333,0.9666666666666668,28,SOL
workday,tf1,20,-0.4,-0.2,0.0709219858156028,0.9290780141843972,139,SOL
workday,tf1,20,-0.2,0.0,0.2025782688766114,0.7974217311233885,541,SOL
