event_type,ticker,day_type,time_frame,slot,inf_range,sup_range,prob_up,prob_down,count_of_klines_inside_range
5m,ETH,weekend,tf1,20,2.4000000000000004,2.6000000000000005,0.9090909090909092,0.0909090909090909,20
5m,ETH,weekend,tf1,21,-3.4000000000000004,-3.2,0.0869565217391304,0.9130434782608696,21
5m,ETH,weekend,tf1,21,-3.0,-2.8,0.04,0.96,23
5m,ETH,weekend,tf1,21,-2.8000000000000003,-2.6,0.032258064516129,0.967741935483871,29
5m,ETH,weekend,tf1,21,-2.6,-2.4,0.1,0.9,28
5m,ETH,weekend,tf1,21,-2.4000000000000004,-2.2,0.03125,0.96875,30
5m,ETH,weekend,tf1,21,-2.2,-2.0,0.0833333333333333,0.9166666666666666,34
5m,ETH,weekend,tf1,21,-2.0,-1.8,0.1081081081081081,0.8918918918918919,35
5m,ETH,weekend,tf1,21,-1.8,-1.6,0.0932203389830508,0.9067796610169492,57
5m,ETH,weekend,tf1,21,-1.6,-1.4,0.0925925925925925,0.9074074074074074,52
5m,ETH,weekend,tf1,21,-1.4,-1.2000000000000002,0.1447368421052631,0.8552631578947368,74
5m,ETH,weekend,tf1,21,-1.2000000000000002,-1.0000000000000002,0.1578947368421052,0.8421052631578947,74
5m,ETH,weekend,tf1,21,-1.0,-0.8,0.1720430107526881,0.8279569892473118,91
5m,ETH,weekend,tf1,21,-0.8,-0.6000000000000001,0.1919642857142857,0.8080357142857143,110
5m,ETH,weekend,tf1,21,-0.6000000000000001,-0.4000000000000001,0.2954545454545454,0.7045454545454546,130
5m,ETH,weekend,tf1,21,-0.4,-0.2,0.2941176470588235,0.7058823529411764,117
5m,ETH,weekend,tf1,21,-0.2,0.0,0.3992537313432835,0.6007462686567164,132
5m,ETH,weekend,tf1,21,0.0,0.2,0.5567375886524822,0.4432624113475177,139
5m,ETH,weekend,tf1,21,0.2,0.4,0.7167832167832168,0.2832167832167832,141
5m,ETH,weekend,tf1,21,0.4,0.6000000000000001,0.7681818181818182,0.2318181818181818,108
5m,ETH,weekend,tf1,21,0.6000000000000001,0.8,0.8658536585365854,0.1341463414634146,80
5m,ETH,weekend,tf1,21,0.8,1.0,0.8125,0.1875,94
5m,ETH,weekend,tf1,21,1.0,1.2,0.8488372093023255,0.1511627906976744,84
5m,ETH,weekend,tf1,21,1.2000000000000002,1.4,0.868421052631579,0.131578947368421,74
5m,ETH,weekend,tf1,21,1.4,1.6,0.9041095890410958,0.0958904109589041,71
5m,ETH,weekend,tf1,21,1.6,1.8,0.9152542372881356,0.0847457627118644,57
5m,ETH,weekend,tf1,21,1.8,2.0,0.9130434782608696,0.0869565217391304,44
5m,ETH,weekend,tf1,21,2.0,2.2,0.9428571428571428,0.0571428571428571,33
5m,ETH,weekend,tf1,21,2.2,2.4000000000000004,0.9411764705882352,0.0588235294117647,32
5m,ETH,weekend,tf1,21,2.4000000000000004,2.6000000000000005,0.8260869565217391,0.1739130434782608,21
5m,ETH,weekend,tf1,22,-3.2,-3.0,0.0909090909090909,0.9090909090909092,20
5m,ETH,weekend,tf1,22,-3.0,-2.8,0.0454545454545454,0.9545454545454546,20
5m,ETH,weekend,tf1,22,-2.8000000000000003,-2.6,0.0666666666666666,0.9333333333333332,28
5m,ETH,weekend,tf1,22,-2.6,-2.4,0.037037037037037,0.962962962962963,25
5m,ETH,weekend,tf1,22,-2.4000000000000004,-2.2,0.0789473684210526,0.9210526315789472,36
5m,ETH,weekend,tf1,22,-2.2,-2.0,0.0666666666666666,0.9333333333333332,43
5m,ETH,weekend,tf1,22,-2.0,-1.8,0.0909090909090909,0.9090909090909092,42
5m,ETH,weekend,tf1,22,-1.8,-1.6,0.0588235294117647,0.9411764705882352,49
5m,ETH,weekend,tf1,22,-1.6,-1.4,0.1063829787234042,0.8936170212765957,45
5m,ETH,weekend,tf1,22,-1.4,-1.2000000000000002,0.1176470588235294,0.8823529411764706,66
5m,ETH,weekend,tf1,22,-1.2000000000000002,-1.0000000000000002,0.1419753086419752,0.8580246913580247,79
5m,ETH,weekend,tf1,22,-1.0,-0.8,0.1505376344086021,0.8494623655913979,91
5m,ETH,weekend,tf1,22,-0.8,-0.6000000000000001,0.2,0.8,103
5m,ETH,weekend,tf1,22,-0.6000000000000001,-0.4000000000000001,0.256198347107438,0.743801652892562,119
5m,ETH,weekend,tf1,22,-0.4,-0.2,0.3470149253731343,0.6529850746268657,132
5m,ETH,weekend,tf1,22,-0.2,0.0,0.3840579710144927,0.6159420289855073,136
5m,ETH,weekend,tf1,22,0.0,0.2,0.5370370370370371,0.4629629629629629,133
5m,ETH,weekend,tf1,22,0.2,0.4,0.762962962962963,0.237037037037037,133
5m,ETH,weekend,tf1,22,0.4,0.6000000000000001,0.8009259259259259,0.199074074074074,106
5m,ETH,weekend,tf1,22,0.6000000000000001,0.8,0.8095238095238095,0.1904761904761904,82
5m,ETH,weekend,tf1,22,0.8,1.0,0.8809523809523809,0.119047619047619,82
5m,ETH,weekend,tf1,22,1.0,1.2,0.8272727272727273,0.1727272727272727,108
5m,ETH,weekend,tf1,22,1.2000000000000002,1.4,0.8985507246376812,0.1014492753623188,67
5m,ETH,weekend,tf1,22,1.4,1.6,0.84,0.16,73
5m,ETH,weekend,tf1,22,1.6,1.8,0.9230769230769232,0.0769230769230768,50
5m,ETH,weekend,tf1,22,1.8,2.0,0.9787234042553192,0.0212765957446808,45
5m,ETH,weekend,tf1,22,2.0,2.2,0.8928571428571429,0.1071428571428571,26
5m,ETH,weekend,tf1,22,2.2,2.4000000000000004,0.9285714285714286,0.0714285714285714,26
5m,ETH,weekend,tf1,22,2.4000000000000004,2.6000000000000005,0.925925925925926,0.074074074074074,25
5m,ETH,weekend,tf1,22,3.0,3.2,0.9545454545454546,0.0454545454545454,20
5m,ETH,weekend,tf1,23,-3.0,-2.8,0.0294117647058823,0.9705882352941176,32
5m,ETH,weekend,tf1,23,-2.6,-2.4,0.032258064516129,0.967741935483871,29
5m,ETH,weekend,tf1,23,-2.4000000000000004,-2.2,0.025,0.975,38
5m,ETH,weekend,tf1,23,-2.2,-2.0,0.0476190476190476,0.9523809523809524,40
5m,ETH,weekend,tf1,23,-2.0,-1.8,0.0652173913043478,0.9347826086956522,44
5m,ETH,weekend,tf1,23,-1.8,-1.6,0.1034482758620689,0.896551724137931,56
5m,ETH,weekend,tf1,23,-1.6,-1.4,0.0363636363636363,0.9636363636363636,53
5m,ETH,weekend,tf1,23,-1.4,-1.2000000000000002,0.1440677966101695,0.8559322033898304,57
5m,ETH,weekend,tf1,23,-1.2000000000000002,-1.0000000000000002,0.088235294117647,0.9117647058823528,66
5m,ETH,weekend,tf1,23,-1.0,-0.8,0.1904761904761904,0.8095238095238095,103
5m,ETH,weekend,tf1,23,-0.8,-0.6000000000000001,0.2527472527472527,0.7472527472527473,89
5m,ETH,weekend,tf1,23,-0.6000000000000001,-0.4000000000000001,0.2008928571428571,0.7991071428571428,110
5m,ETH,weekend,tf1,23,-0.4,-0.2,0.2824427480916031,0.7175572519083969,129
5m,ETH,weekend,tf1,23,-0.2,0.0,0.4154929577464789,0.584507042253521,140
5m,ETH,weekend,tf1,23,0.0,0.2,0.5517241379310344,0.4482758620689656,143
5m,ETH,weekend,tf1,23,0.2,0.4,0.7260869565217392,0.2739130434782608,113
5m,ETH,weekend,tf1,23,0.4,0.6000000000000001,0.8119266055045872,0.1880733944954128,107
5m,ETH,weekend,tf1,23,0.6000000000000001,0.8,0.7684210526315789,0.2315789473684211,93
5m,ETH,weekend,tf1,23,0.8,1.0,0.8571428571428571,0.1428571428571429,89
5m,ETH,weekend,tf1,23,1.0,1.2,0.8681318681318682,0.1318681318681318,89
5m,ETH,weekend,tf1,23,1.2000000000000002,1.4,0.9605263157894736,0.0394736842105263,74
5m,ETH,weekend,tf1,23,1.4,1.6,0.9375,0.0625,62
5m,ETH,weekend,tf1,23,1.6,1.8,0.953125,0.046875,62
5m,ETH,weekend,tf1,23,1.8,2.0,0.9069767441860463,0.0930232558139535,41
5m,ETH,weekend,tf1,23,2.0,2.2,0.875,0.125,38
5m,ETH,weekend,tf1,23,2.2,2.4000000000000004,0.9032258064516128,0.0967741935483871,29
5m,ETH,weekend,tf1,23,2.4000000000000004,2.6000000000000005,0.9615384615384616,0.0384615384615384,24
5m,ETH,weekend,tf1,23,2.6,2.8000000000000003,0.9090909090909092,0.0909090909090909,20
5m,ETH,weekend,tf1,24,-3.4000000000000004,-3.2,0.0416666666666666,0.9583333333333334,22
5m,ETH,weekend,tf1,24,-2.8000000000000003,-2.6,0.1212121212121212,0.8787878787878788,31
5m,ETH,weekend,tf1,24,-2.6,-2.4,0.037037037037037,0.962962962962963,25
5m,ETH,weekend,tf1,24,-2.4000000000000004,-2.2,0.0285714285714285,0.9714285714285714,33
5m,ETH,weekend,tf1,24,-2.2,-2.0,0.0222222222222222,0.9777777777777776,43
5m,ETH,weekend,tf1,24,-2.0,-1.8,0.054054054054054,0.945945945945946,35
5m,ETH,weekend,tf1,24,-1.8,-1.6,0.0614035087719298,0.9385964912280702,55
5m,ETH,weekend,tf1,24,-1.6,-1.4,0.0983606557377049,0.9016393442622952,59
5m,ETH,weekend,tf1,24,-1.4,-1.2000000000000002,0.1129032258064516,0.8870967741935484,60
5m,ETH,weekend,tf1,24,-1.2000000000000002,-1.0000000000000002,0.1168831168831168,0.8831168831168831,75
5m,ETH,weekend,tf1,24,-1.0,-0.8,0.1276595744680851,0.8723404255319149,92
5m,ETH,weekend,tf1,24,-0.8,-0.6000000000000001,0.25,0.75,98
5m,ETH,weekend,tf1,24,-0.6000000000000001,-0.4000000000000001,0.2738095238095238,0.7261904761904762,124
5m,ETH,weekend,tf1,24,-0.4,-0.2,0.2972972972972973,0.7027027027027026,109
5m,ETH,weekend,tf1,24,-0.2,0.0,0.3769230769230769,0.6230769230769231,128
5m,ETH,weekend,tf1,24,0.0,0.2,0.5528169014084507,0.4471830985915492,140
5m,ETH,weekend,tf1,24,0.2,0.4,0.7023809523809523,0.2976190476190476,124
5m,ETH,weekend,tf1,24,0.4,0.6000000000000001,0.7752808988764045,0.2247191011235955,87
5m,ETH,weekend,tf1,24,0.6000000000000001,0.8,0.8181818181818182,0.1818181818181817,108
5m,ETH,weekend,tf1,24,0.8,1.0,0.8695652173913043,0.1304347826086956,90
5m,ETH,weekend,tf1,24,1.0,1.2,0.9069767441860463,0.0930232558139535,84
5m,ETH,weekend,tf1,24,1.2000000000000002,1.4,0.9428571428571428,0.0571428571428571,68
5m,ETH,weekend,tf1,24,1.4,1.6,0.9342105263157896,0.0657894736842105,74
5m,ETH,weekend,tf1,24,1.6,1.8,0.9393939393939394,0.0606060606060605,64
5m,ETH,weekend,tf1,24,1.8,2.0,0.9111111111111112,0.0888888888888889,43
5m,ETH,weekend,tf1,24,2.0,2.2,0.9487179487179488,0.0512820512820513,37
5m,ETH,weekend,tf1,24,2.2,2.4000000000000004,0.88,0.12,23
5m,ETH,weekend,tf1,24,2.4000000000000004,2.6000000000000005,0.9583333333333334,0.0416666666666666,22
5m,ETH,weekend,tf1,24,2.8000000000000003,3.0000000000000004,0.9565217391304348,0.0434782608695651,21
5m,ETH,weekend,tf1,25,-3.8,-3.6,0.0833333333333333,0.9166666666666666,22
5m,ETH,weekend,tf1,25,-2.8000000000000003,-2.6,0.08,0.92,23
5m,ETH,weekend,tf1,25,-2.6,-2.4,0.0606060606060606,0.9393939393939394,31
5m,ETH,weekend,tf1,25,-2.4000000000000004,-2.2,0.05,0.95,38
5m,ETH,weekend,tf1,25,-2.2,-2.0,0.0571428571428571,0.9428571428571428,33
5m,ETH,weekend,tf1,25,-2.0,-1.8,0.0520833333333333,0.9479166666666666,46
5m,ETH,weekend,tf1,25,-1.8,-1.6,0.0714285714285714,0.9285714285714286,54
5m,ETH,weekend,tf1,25,-1.6,-1.4,0.0952380952380952,0.9047619047619048,61
5m,ETH,weekend,tf1,25,-1.4,-1.2000000000000002,0.0769230769230769,0.9230769230769232,63
5m,ETH,weekend,tf1,25,-1.2000000000000002,-1.0000000000000002,0.08,0.92,73
5m,ETH,weekend,tf1,25,-1.0,-0.8,0.0869565217391304,0.9130434782608696,90
5m,ETH,weekend,tf1,25,-0.8,-0.6000000000000001,0.1941747572815534,0.8058252427184466,101
5m,ETH,weekend,tf1,25,-0.6000000000000001,-0.4000000000000001,0.1942148760330578,0.8057851239669421,119
5m,ETH,weekend,tf1,25,-0.4,-0.2,0.2786885245901639,0.7213114754098361,120
5m,ETH,weekend,tf1,25,-0.2,0.0,0.389763779527559,0.610236220472441,125
5m,ETH,weekend,tf1,25,0.0,0.2,0.6224489795918368,0.3775510204081632,145
5m,ETH,weekend,tf1,25,0.2,0.4,0.7321428571428571,0.2678571428571429,110
5m,ETH,weekend,tf1,25,0.4,0.6000000000000001,0.8555555555555555,0.1444444444444445,88
5m,ETH,weekend,tf1,25,0.6000000000000001,0.8,0.8543689320388349,0.1456310679611651,101
5m,ETH,weekend,tf1,25,0.8,1.0,0.8932038834951457,0.1067961165048543,101
5m,ETH,weekend,tf1,25,1.0,1.2,0.922077922077922,0.0779220779220779,75
5m,ETH,weekend,tf1,25,1.2000000000000002,1.4,0.9726027397260274,0.0273972602739726,71
5m,ETH,weekend,tf1,25,1.4,1.6,0.881578947368421,0.1184210526315789,74
5m,ETH,weekend,tf1,25,1.6,1.8,0.9411764705882352,0.0588235294117647,49
5m,ETH,weekend,tf1,25,1.8,2.0,0.9574468085106383,0.0425531914893616,45
5m,ETH,weekend,tf1,25,2.0,2.2,0.9705882352941176,0.0294117647058823,32
5m,ETH,weekend,tf1,25,2.2,2.4000000000000004,0.9393939393939394,0.0606060606060605,31
5m,ETH,weekend,tf1,25,2.4000000000000004,2.6000000000000005,0.9583333333333334,0.0416666666666666,22
5m,ETH,weekend,tf1,25,2.6,2.8000000000000003,0.9130434782608696,0.0869565217391304,21
5m,ETH,weekend,tf1,25,3.2,3.4000000000000004,0.9545454545454546,0.0454545454545454,20
5m,ETH,weekend,tf1,26,-3.2,-3.0,0.0384615384615384,0.9615384615384616,24
5m,ETH,weekend,tf1,26,-3.0,-2.8,0.0384615384615384,0.9615384615384616,24
5m,ETH,weekend,tf1,26,-2.8000000000000003,-2.6,0.0303030303030303,0.9696969696969696,31
5m,ETH,weekend,tf1,26,-2.6,-2.4,0.0333333333333333,0.9666666666666668,28
5m,ETH,weekend,tf1,26,-2.4000000000000004,-2.2,0.054054054054054,0.945945945945946,35
5m,ETH,weekend,tf1,26,-2.2,-2.0,0.0263157894736842,0.9736842105263158,36
5m,ETH,weekend,tf1,26,-2.0,-1.8,0.0526315789473684,0.9473684210526316,36
5m,ETH,weekend,tf1,26,-1.8,-1.6,0.06,0.94,48
5m,ETH,weekend,tf1,26,-1.6,-1.4,0.0634920634920634,0.9365079365079364,61
5m,ETH,weekend,tf1,26,-1.4,-1.2000000000000002,0.0428571428571428,0.9571428571428572,68
5m,ETH,weekend,tf1,26,-1.2000000000000002,-1.0000000000000002,0.0769230769230769,0.9230769230769232,63
5m,ETH,weekend,tf1,26,-1.0,-0.8,0.1,0.9,108
5m,ETH,weekend,tf1,26,-0.8,-0.6000000000000001,0.1847826086956521,0.8152173913043479,90
5m,ETH,weekend,tf1,26,-0.6000000000000001,-0.4000000000000001,0.1954545454545454,0.8045454545454546,108
5m,ETH,weekend,tf1,26,-0.4,-0.2,0.3008130081300813,0.6991869918699187,121
5m,ETH,weekend,tf1,26,-0.2,0.0,0.3453237410071942,0.6546762589928057,137
5m,ETH,weekend,tf1,26,0.0,0.2,0.6325757575757576,0.3674242424242424,130
5m,ETH,weekend,tf1,26,0.2,0.4,0.7431192660550459,0.2568807339449541,107
5m,ETH,weekend,tf1,26,0.4,0.6000000000000001,0.8404255319148937,0.1595744680851063,92
5m,ETH,weekend,tf1,26,0.6000000000000001,0.8,0.8877551020408163,0.1122448979591836,96
5m,ETH,weekend,tf1,26,0.8,1.0,0.9887640449438202,0.0112359550561798,87
5m,ETH,weekend,tf1,26,1.0,1.2,0.8636363636363636,0.1363636363636363,86
5m,ETH,weekend,tf1,26,1.2000000000000002,1.4,0.9726027397260274,0.0273972602739726,71
5m,ETH,weekend,tf1,26,1.4,1.6,0.9420289855072465,0.0579710144927536,67
5m,ETH,weekend,tf1,26,1.6,1.8,0.9516129032258064,0.0483870967741935,60
5m,ETH,weekend,tf1,26,1.8,2.0,0.9565217391304348,0.0434782608695651,44
5m,ETH,weekend,tf1,26,2.0,2.2,0.9534883720930232,0.0465116279069767,41
5m,ETH,weekend,tf1,26,2.2,2.4000000000000004,0.9565217391304348,0.0434782608695651,21
5m,ETH,weekend,tf1,26,2.4000000000000004,2.6000000000000005,0.875,0.125,22
5m,ETH,weekend,tf1,26,2.6,2.8000000000000003,0.9655172413793104,0.0344827586206896,27
5m,ETH,weekend,tf1,27,-3.2,-3.0,0.032258064516129,0.967741935483871,29
5m,ETH,weekend,tf1,27,-2.8000000000000003,-2.6,0.0588235294117647,0.9411764705882352,32
5m,ETH,weekend,tf1,27,-2.6,-2.4,0.0333333333333333,0.9666666666666668,28
5m,ETH,weekend,tf1,27,-2.4000000000000004,-2.2,0.03125,0.96875,30
5m,ETH,weekend,tf1,27,-2.2,-2.0,0.0217391304347826,0.9782608695652174,44
5m,ETH,weekend,tf1,27,-2.0,-1.8,0.0222222222222222,0.9777777777777776,43
5m,ETH,weekend,tf1,27,-1.8,-1.6,0.0625,0.9375,46
5m,ETH,weekend,tf1,27,-1.6,-1.4,0.0597014925373134,0.9402985074626866,65
5m,ETH,weekend,tf1,27,-1.4,-1.2000000000000002,0.0192307692307692,0.9807692307692308,50
5m,ETH,weekend,tf1,27,-1.2000000000000002,-1.0000000000000002,0.072463768115942,0.927536231884058,67
5m,ETH,weekend,tf1,27,-1.0,-0.8,0.0736842105263157,0.9263157894736842,93
5m,ETH,weekend,tf1,27,-0.8,-0.6000000000000001,0.1271929824561403,0.8728070175438596,112
5m,ETH,weekend,tf1,27,-0.6000000000000001,-0.4000000000000001,0.1810344827586207,0.8189655172413793,114
5m,ETH,weekend,tf1,27,-0.4,-0.2,0.2142857142857142,0.7857142857142857,131
5m,ETH,weekend,tf1,27,-0.2,0.0,0.34,0.6599999999999999,123
5m,ETH,weekend,tf1,27,0.0,0.2,0.662962962962963,0.337037037037037,133
5m,ETH,weekend,tf1,27,0.2,0.4,0.8611111111111112,0.1388888888888888,106
5m,ETH,weekend,tf1,27,0.4,0.6000000000000001,0.9148936170212766,0.0851063829787234,92
5m,ETH,weekend,tf1,27,0.6000000000000001,0.8,0.9047619047619048,0.0952380952380952,103
5m,ETH,weekend,tf1,27,0.8,1.0,0.935064935064935,0.0649350649350649,75
5m,ETH,weekend,tf1,27,1.0,1.2,0.9302325581395348,0.0697674418604651,84
5m,ETH,weekend,tf1,27,1.2000000000000002,1.4,0.988095238095238,0.0119047619047618,82
5m,ETH,weekend,tf1,27,1.4,1.6,0.9491525423728814,0.0508474576271186,57
5m,ETH,weekend,tf1,27,1.6,1.8,0.9777777777777776,0.0222222222222222,43
5m,ETH,weekend,tf1,27,1.8,2.0,0.9230769230769232,0.0769230769230768,37
5m,ETH,weekend,tf1,27,2.0,2.2,0.9777777777777776,0.0222222222222222,43
5m,ETH,weekend,tf1,27,2.2,2.4000000000000004,0.9705882352941176,0.0294117647058823,32
5m,ETH,weekend,tf1,27,2.4000000000000004,2.6000000000000005,0.9655172413793104,0.0344827586206896,27
5m,ETH,weekend,tf1,27,2.6,2.8000000000000003,0.9565217391304348,0.0434782608695651,21
5m,ETH,weekend,tf1,27,3.0,3.2,0.9642857142857144,0.0357142857142857,26
5m,ETH,weekend,tf1,28,-3.2,-3.0,0.04,0.96,23
5m,ETH,weekend,tf1,28,-3.0,-2.8,0.04,0.96,23
5m,ETH,weekend,tf1,28,-2.8000000000000003,-2.6,0.0294117647058823,0.9705882352941176,32
5m,ETH,weekend,tf1,28,-2.4000000000000004,-2.2,0.037037037037037,0.962962962962963,25
5m,ETH,weekend,tf1,28,-2.2,-2.0,0.0185185185185185,0.9814814814814816,52
5m,ETH,weekend,tf1,28,-2.0,-1.8,0.0377358490566037,0.9622641509433962,51
5m,ETH,weekend,tf1,28,-1.8,-1.6,0.0384615384615384,0.9615384615384616,50
5m,ETH,weekend,tf1,28,-1.6,-1.4,0.0491803278688524,0.9508196721311476,59
5m,ETH,weekend,tf1,28,-1.4,-1.2000000000000002,0.0204081632653061,0.979591836734694,47
5m,ETH,weekend,tf1,28,-1.2000000000000002,-1.0000000000000002,0.03125,0.96875,62
5m,ETH,weekend,tf1,28,-1.0,-0.8,0.0303030303030303,0.9696969696969696,97
5m,ETH,weekend,tf1,28,-0.8,-0.6000000000000001,0.0848214285714285,0.9151785714285714,110
5m,ETH,weekend,tf1,28,-0.6000000000000001,-0.4000000000000001,0.1311475409836065,0.8688524590163934,120
5m,ETH,weekend,tf1,28,-0.4,-0.2,0.1764705882352941,0.8235294117647058,134
5m,ETH,weekend,tf1,28,-0.2,0.0,0.3307692307692307,0.6692307692307693,128
5m,ETH,weekend,tf1,28,0.0,0.2,0.764,0.236,123
5m,ETH,weekend,tf1,28,0.2,0.4,0.9464285714285714,0.0535714285714286,110
5m,ETH,weekend,tf1,28,0.4,0.6000000000000001,0.9166666666666666,0.0833333333333333,94
5m,ETH,weekend,tf1,28,0.6000000000000001,0.8,0.9021739130434784,0.0978260869565217,90
5m,ETH,weekend,tf1,28,0.8,1.0,0.9397590361445785,0.0602409638554216,81
5m,ETH,weekend,tf1,28,1.0,1.2,0.945054945054945,0.0549450549450549,89
5m,ETH,weekend,tf1,28,1.2000000000000002,1.4,0.9722222222222222,0.0277777777777777,70
5m,ETH,weekend,tf1,28,1.4,1.6,0.9827586206896552,0.0172413793103448,56
5m,ETH,weekend,tf1,28,1.6,1.8,0.9824561403508772,0.0175438596491228,55
5m,ETH,weekend,tf1,28,1.8,2.0,0.951219512195122,0.048780487804878,39
5m,ETH,weekend,tf1,28,2.0,2.2,0.9767441860465116,0.0232558139534884,41
5m,ETH,weekend,tf1,28,2.2,2.4000000000000004,0.9642857142857144,0.0357142857142857,26
5m,ETH,weekend,tf1,28,2.4000000000000004,2.6000000000000005,0.9583333333333334,0.0416666666666666,22
5m,ETH,weekend,tf1,28,2.6,2.8000000000000003,0.96,0.04,23
5m,ETH,weekend,tf1,28,2.8000000000000003,3.0000000000000004,0.9565217391304348,0.0434782608695651,21
5m,ETH,weekend,tf1,28,3.0,3.2,0.96,0.04,23
5m,ETH,weekend,tf1,29,-3.0,-2.8,0.04,0.96,23
5m,ETH,weekend,tf1,29,-2.8000000000000003,-2.6,0.0434782608695652,0.9565217391304348,21
5m,ETH,weekend,tf1,29,-2.6,-2.4,0.03125,0.96875,30
5m,ETH,weekend,tf1,29,-2.4000000000000004,-2.2,0.0285714285714285,0.9714285714285714,33
5m,ETH,weekend,tf1,29,-2.2,-2.0,0.0232558139534883,0.9767441860465116,41
5m,ETH,weekend,tf1,29,-2.0,-1.8,0.0444444444444444,0.9555555555555556,43
5m,ETH,weekend,tf1,29,-1.8,-1.6,0.0188679245283018,0.981132075471698,51
5m,ETH,weekend,tf1,29,-1.6,-1.4,0.015625,0.984375,62
5m,ETH,weekend,tf1,29,-1.4,-1.2000000000000002,0.0163934426229508,0.9836065573770492,59
5m,ETH,weekend,tf1,29,-1.2000000000000002,-1.0000000000000002,0.0149253731343283,0.9850746268656716,65
5m,ETH,weekend,tf1,29,-1.0,-0.8,0.031578947368421,0.968421052631579,93
5m,ETH,weekend,tf1,29,-0.8,-0.6000000000000001,0.0095238095238095,0.9904761904761904,103
5m,ETH,weekend,tf1,29,-0.6000000000000001,-0.4000000000000001,0.0855855855855855,0.9144144144144144,109
5m,ETH,weekend,tf1,29,-0.4,-0.2,0.1094890510948905,0.8905109489051095,135
5m,ETH,weekend,tf1,29,-0.2,0.0,0.2522522522522522,0.7477477477477478,109
5m,ETH,weekend,tf1,29,0.0,0.2,0.8115384615384615,0.1884615384615384,128
5m,ETH,weekend,tf1,29,0.2,0.4,0.927927927927928,0.0720720720720721,109
5m,ETH,weekend,tf1,29,0.4,0.6000000000000001,0.9495798319327732,0.0504201680672269,117
5m,ETH,weekend,tf1,29,0.6000000000000001,0.8,0.9111111111111112,0.0888888888888889,88
5m,ETH,weekend,tf1,29,0.8,1.0,0.979381443298969,0.0206185567010309,95
5m,ETH,weekend,tf1,29,1.0,1.2,0.9866666666666668,0.0133333333333333,73
5m,ETH,weekend,tf1,29,1.2000000000000002,1.4,0.9863013698630136,0.0136986301369863,71
5m,ETH,weekend,tf1,29,1.4,1.6,0.9814814814814816,0.0185185185185184,52
5m,ETH,weekend,tf1,29,1.6,1.8,0.9846153846153848,0.0153846153846153,63
5m,ETH,weekend,tf1,29,1.8,2.0,0.9743589743589745,0.0256410256410256,37
5m,ETH,weekend,tf1,29,2.0,2.2,0.96875,0.03125,30
5m,ETH,weekend,tf1,29,2.2,2.4000000000000004,0.9666666666666668,0.0333333333333333,28
5m,ETH,weekend,tf1,29,2.4000000000000004,2.6000000000000005,0.96875,0.03125,30
5m,ETH,weekend,tf1,29,2.6,2.8000000000000003,0.96,0.04,23
5m,ETH,weekend,tf1,29,2.8000000000000003,3.0000000000000004,0.9565217391304348,0.0434782608695651,21
5m,ETH,weekend,tf1,29,3.2,3.4000000000000004,0.9583333333333334,0.0416666666666666,22
5m,ETH,weekend,tf1,29,3.8,4.0,0.9565217391304348,0.0434782608695651,21
5m,ETH,weekend,tf1,30,-3.4000000000000004,-3.2,0.0344827586206896,0.9655172413793104,27
5m,ETH,weekend,tf1,30,-3.0,-2.8,0.0384615384615384,0.9615384615384616,24
5m,ETH,weekend,tf1,30,-2.8000000000000003,-2.6,0.032258064516129,0.967741935483871,29
5m,ETH,weekend,tf1,30,-2.6,-2.4,0.0303030303030303,0.9696969696969696,31
5m,ETH,weekend,tf1,30,-2.4000000000000004,-2.2,0.0263157894736842,0.9736842105263158,36
5m,ETH,weekend,tf1,30,-2.2,-2.0,0.0285714285714285,0.9714285714285714,33
5m,ETH,weekend,tf1,30,-2.0,-1.8,0.0169491525423728,0.9830508474576272,57
5m,ETH,weekend,tf1,30,-1.8,-1.6,0.0208333333333333,0.9791666666666666,46
5m,ETH,weekend,tf1,30,-1.6,-1.4,0.0163934426229508,0.9836065573770492,59
5m,ETH,weekend,tf1,30,-1.4,-1.2000000000000002,0.015625,0.984375,62
5m,ETH,weekend,tf1,30,-1.2000000000000002,-1.0000000000000002,0.0138888888888888,0.9861111111111112,70
5m,ETH,weekend,tf1,30,-1.0,-0.8,0.0149253731343283,0.9850746268656716,65
5m,ETH,weekend,tf1,30,-0.8,-0.6000000000000001,0.0084745762711864,0.9915254237288136,116
5m,ETH,weekend,tf1,30,-0.6000000000000001,-0.4000000000000001,0.0091743119266055,0.9908256880733946,107
5m,ETH,weekend,tf1,30,-0.4,-0.2,0.0069930069930069,0.993006993006993,141
5m,ETH,weekend,tf1,30,-0.2,0.0,0.0105263157894736,0.9894736842105264,93
5m,ETH,weekend,tf1,30,0.0,0.2,0.9568345323741008,0.0431654676258992,137
5m,ETH,weekend,tf1,30,0.2,0.4,0.9905660377358492,0.0094339622641509,104
5m,ETH,weekend,tf1,30,0.4,0.6000000000000001,0.991869918699187,0.008130081300813,121
5m,ETH,weekend,tf1,30,0.6000000000000001,0.8,0.9883720930232558,0.0116279069767442,84
5m,ETH,weekend,tf1,30,0.8,1.0,0.9888888888888888,0.011111111111111,88
5m,ETH,weekend,tf1,30,1.0,1.2,0.9878048780487804,0.0121951219512195,80
5m,ETH,weekend,tf1,30,1.2000000000000002,1.4,0.9857142857142858,0.0142857142857142,68
5m,ETH,weekend,tf1,30,1.4,1.6,0.9821428571428572,0.0178571428571429,54
