minute,inf_range,sup_range,prob_up,prob_down,count_of_klines_inside_range,ticker
14,130.0,140.0,0.9765625,0.0234375,126,BTC
14,140.0,150.0,0.991869918699187,0.008130081300813,121,BTC
14,150.0,160.0,0.9739130434782608,0.026086956521739,113,BTC
14,160.0,170.0,0.9903846153846154,0.0096153846153845,102,BTC
14,170.0,180.0,0.9838709677419356,0.0161290322580645,60,BTC
14,180.0,190.0,0.9827586206896552,0.0172413793103448,56,BTC
14,190.0,200.0,0.9846153846153848,0.0153846153846153,63,BTC
14,200.0,210.0,0.9827586206896552,0.0172413793103448,56,BTC
14,210.0,220.0,0.9861111111111112,0.0138888888888888,70,BTC
14,220.0,230.0,0.971830985915493,0.028169014084507,69,BTC
14,230.0,240.0,0.981132075471698,0.0188679245283018,51,BTC
14,240.0,250.0,0.9824561403508772,0.0175438596491228,55,BTC
14,250.0,260.0,0.9791666666666666,0.0208333333333333,46,BTC
14,260.0,270.0,0.972972972972973,0.0270270270270269,35,BTC
14,270.0,280.0,0.9722222222222222,0.0277777777777777,34,BTC
14,280.0,290.0,0.975,0.025,38,BTC
14,290.0,300.0,0.9655172413793104,0.0344827586206896,27,BTC
14,300.0,310.0,0.96875,0.03125,30,BTC
14,310.0,320.0,0.967741935483871,0.032258064516129,29,BTC
14,330.0,340.0,0.9615384615384616,0.0384615384615384,24,BTC
14,340.0,350.0,0.9642857142857144,0.0357142857142857,26,BTC
14,350.0,360.0,0.9615384615384616,0.0384615384615384,24,BTC
14,360.0,370.0,0.9615384615384616,0.0384615384615384,24,BTC
1,-12.0,-10.0,0.2083333333333333,0.7916666666666666,22,ETH
1,-10.0,-8.0,0.2291666666666666,0.7708333333333334,46,ETH
1,-8.0,-6.0,0.3541666666666667,0.6458333333333333,94,ETH
1,-6.0,-4.0,0.3876811594202899,0.6123188405797101,274,ETH
1,-4.0,-2.0,0.3372781065088757,0.6627218934911243,843,ETH
1,-2.0,0.0,0.453480699439129,0.5465193005608711,3029,ETH
1,0.0,2.0,0.5467274503419082,0.4532725496580918,3069,ETH
1,2.0,4.0,0.6730538922155689,0.3269461077844311,833,ETH
1,4.0,6.0,0.6347826086956522,0.3652173913043478,228,ETH
1,6.0,8.0,0.5730337078651685,0.4269662921348315,87,ETH
1,8.0,10.0,0.675,0.3249999999999999,38,ETH
1,10.0,12.0,0.6363636363636364,0.3636363636363636,20,ETH
2,-16.0,-14.0,0.25,0.75,22,ETH
2,-14.0,-12.0,0.282051282051282,0.717948717948718,37,ETH
2,-12.0,-10.0,0.2093023255813953,0.7906976744186046,41,ETH
2,-10.0,-8.0,0.25,0.75,110,ETH
2,-8.0,-6.0,0.2604166666666667,0.7395833333333333,190,ETH
2,-6.0,-4.0,0.3057471264367816,0.6942528735632184,433,ETH
2,-4.0,-2.0,0.3206831119544592,0.6793168880455408,1052,ETH
2,-2.0,0.0,0.4490008326394671,0.5509991673605329,2400,ETH
2,0.0,2.0,0.5589292848581702,0.4410707151418298,2501,ETH
2,2.0,4.0,0.6656948493683188,0.3343051506316812,1027,ETH
2,4.0,6.0,0.6971153846153846,0.3028846153846154,414,ETH
2,6.0,8.0,0.7348066298342542,0.2651933701657458,179,ETH
2,8.0,10.0,0.7375,0.2624999999999999,78,ETH
2,10.0,12.0,0.7719298245614035,0.2280701754385965,55,ETH
2,12.0,14.0,0.7857142857142857,0.2142857142857143,26,ETH
3,-16.0,-14.0,0.1,0.9,38,ETH
3,-14.0,-12.0,0.25,0.75,42,ETH
3,-12.0,-10.0,0.0886075949367088,0.9113924050632912,77,ETH
3,-10.0,-8.0,0.24,0.76,148,ETH
3,-8.0,-6.0,0.2137096774193548,0.7862903225806451,246,ETH
3,-6.0,-4.0,0.249,0.751,498,ETH
3,-4.0,-2.0,0.3047619047619048,0.6952380952380952,1048,ETH
3,-2.0,0.0,0.4155874190564292,0.5844125809435707,2160,ETH
3,0.0,2.0,0.5907008703618873,0.4092991296381126,2181,ETH
3,2.0,4.0,0.6878923766816144,0.3121076233183856,1113,ETH
3,4.0,6.0,0.7366255144032922,0.2633744855967078,484,ETH
3,6.0,8.0,0.7792792792792793,0.2207207207207207,220,ETH
3,8.0,10.0,0.8333333333333334,0.1666666666666666,118,ETH
3,10.0,12.0,0.9054054054054054,0.0945945945945946,72,ETH
3,12.0,14.0,0.7804878048780487,0.2195121951219513,39,ETH
3,14.0,16.0,0.8636363636363636,0.1363636363636363,20,ETH
3,16.0,18.0,0.88,0.12,23,ETH
4,-20.0,-18.0,0.2592592592592592,0.7407407407407407,25,ETH
4,-18.0,-16.0,0.15,0.85,38,ETH
4,-16.0,-14.0,0.06,0.94,48,ETH
4,-14.0,-12.0,0.1728395061728395,0.8271604938271605,79,ETH
4,-12.0,-10.0,0.1553398058252427,0.8446601941747574,101,ETH
4,-10.0,-8.0,0.1962025316455696,0.8037974683544304,156,ETH
4,-8.0,-6.0,0.1555944055944056,0.8444055944055944,284,ETH
4,-6.0,-4.0,0.2082585278276481,0.7917414721723519,555,ETH
4,-4.0,-2.0,0.2882562277580071,0.7117437722419928,1122,ETH
4,-2.0,0.0,0.4141004862236629,0.5858995137763371,1849,ETH
4,0.0,2.0,0.6070336391437309,0.3929663608562691,1960,ETH
4,2.0,4.0,0.6982222222222222,0.3017777777777778,1123,ETH
4,4.0,6.0,0.7504488330341114,0.2495511669658886,555,ETH
4,6.0,8.0,0.8383458646616542,0.1616541353383458,264,ETH
4,8.0,10.0,0.8441558441558441,0.1558441558441559,152,ETH
4,10.0,12.0,0.9186046511627908,0.0813953488372093,84,ETH
4,12.0,14.0,0.8550724637681159,0.1449275362318841,67,ETH
4,14.0,16.0,0.8235294117647058,0.1764705882352941,32,ETH
4,16.0,18.0,0.9130434782608696,0.0869565217391304,21,ETH
5,-22.0,-20.0,0.2,0.8,23,ETH
5,-20.0,-18.0,0.1764705882352941,0.8235294117647058,32,ETH
5,-18.0,-16.0,0.1555555555555555,0.8444444444444444,43,ETH
5,-16.0,-14.0,0.1272727272727272,0.8727272727272728,53,ETH
5,-14.0,-12.0,0.0555555555555555,0.9444444444444444,88,ETH
5,-12.0,-10.0,0.1666666666666666,0.8333333333333334,106,ETH
5,-10.0,-8.0,0.1588785046728972,0.8411214953271028,212,ETH
5,-8.0,-6.0,0.178343949044586,0.821656050955414,312,ETH
5,-6.0,-4.0,0.2,0.8,593,ETH
5,-4.0,-2.0,0.2801484230055658,0.7198515769944341,1076,ETH
5,-2.0,0.0,0.4057591623036649,0.5942408376963351,1717,ETH
5,0.0,2.0,0.604567969179967,0.395432030820033,1815,ETH
5,2.0,4.0,0.7124094202898551,0.2875905797101449,1102,ETH
5,4.0,6.0,0.7777777777777778,0.2222222222222222,610,ETH
5,6.0,8.0,0.8299319727891157,0.1700680272108843,292,ETH
5,8.0,10.0,0.8641304347826086,0.1358695652173913,182,ETH
5,10.0,12.0,0.8990825688073395,0.1009174311926605,107,ETH
5,12.0,14.0,0.9324324324324323,0.0675675675675675,72,ETH
5,14.0,16.0,0.8867924528301887,0.1132075471698113,51,ETH
5,18.0,20.0,0.9583333333333334,0.0416666666666666,22,ETH
6,-22.0,-20.0,0.074074074074074,0.925925925925926,25,ETH
6,-20.0,-18.0,0.1162790697674418,0.8837209302325582,41,ETH
6,-18.0,-16.0,0.073170731707317,0.926829268292683,39,ETH
6,-16.0,-14.0,0.064516129032258,0.935483870967742,60,ETH
6,-14.0,-12.0,0.1071428571428571,0.8928571428571429,82,ETH
6,-12.0,-10.0,0.072463768115942,0.927536231884058,136,ETH
6,-10.0,-8.0,0.118942731277533,0.8810572687224669,225,ETH
6,-8.0,-6.0,0.1460055096418733,0.8539944903581267,361,ETH
6,-6.0,-4.0,0.1894736842105263,0.8105263157894737,568,ETH
6,-4.0,-2.0,0.2608695652173913,0.7391304347826086,1079,ETH
6,-2.0,0.0,0.3999374609130706,0.6000625390869294,1597,ETH
6,0.0,2.0,0.6117182756527019,0.3882817243472981,1645,ETH
6,2.0,4.0,0.7206959706959707,0.2793040293040293,1090,ETH
6,4.0,6.0,0.8020030816640986,0.1979969183359013,647,ETH
6,6.0,8.0,0.83008356545961,0.1699164345403899,357,ETH
6,8.0,10.0,0.9,0.0999999999999999,208,ETH
6,10.0,12.0,0.9402985074626866,0.0597014925373133,132,ETH
6,12.0,14.0,0.902439024390244,0.097560975609756,80,ETH
6,14.0,16.0,0.8666666666666667,0.1333333333333333,58,ETH
6,16.0,18.0,0.9743589743589745,0.0256410256410256,37,ETH
6,18.0,20.0,0.9090909090909092,0.0909090909090909,20,ETH
7,-26.0,-24.0,0.1363636363636363,0.8636363636363636,20,ETH
7,-24.0,-22.0,0.1153846153846153,0.8846153846153846,24,ETH
7,-22.0,-20.0,0.1034482758620689,0.896551724137931,27,ETH
7,-20.0,-18.0,0.0833333333333333,0.9166666666666666,34,ETH
7,-18.0,-16.0,0.0227272727272727,0.9772727272727272,42,ETH
7,-16.0,-14.0,0.05,0.95,58,ETH
7,-14.0,-12.0,0.0666666666666666,0.9333333333333332,103,ETH
7,-12.0,-10.0,0.0625,0.9375,174,ETH
7,-10.0,-8.0,0.0909090909090909,0.9090909090909092,207,ETH
7,-8.0,-6.0,0.1391076115485564,0.8608923884514436,379,ETH
7,-6.0,-4.0,0.1608333333333333,0.8391666666666666,598,ETH
7,-4.0,-2.0,0.2518726591760299,0.74812734082397,1066,ETH
7,-2.0,0.0,0.3797216699801193,0.6202783300198806,1507,ETH
7,0.0,2.0,0.6210149642160052,0.3789850357839948,1535,ETH
7,2.0,4.0,0.754874651810585,0.245125348189415,1075,ETH
7,4.0,6.0,0.8138629283489096,0.1861370716510904,640,ETH
7,6.0,8.0,0.8609625668449198,0.1390374331550802,372,ETH
7,8.0,10.0,0.9004329004329005,0.0995670995670995,229,ETH
7,10.0,12.0,0.933774834437086,0.0662251655629139,149,ETH
7,12.0,14.0,0.9514563106796116,0.0485436893203883,101,ETH
7,14.0,16.0,0.9193548387096774,0.0806451612903226,60,ETH
7,16.0,18.0,0.9285714285714286,0.0714285714285714,40,ETH
7,18.0,20.0,0.925,0.0749999999999999,38,ETH
7,20.0,22.0,0.9166666666666666,0.0833333333333333,22,ETH
7,22.0,24.0,0.9565217391304348,0.0434782608695651,21,ETH
8,-26.0,-24.0,0.0416666666666666,0.9583333333333334,22,ETH
8,-22.0,-20.0,0.0714285714285714,0.9285714285714286,26,ETH
8,-20.0,-18.0,0.0571428571428571,0.9428571428571428,33,ETH
8,-18.0,-16.0,0.0555555555555555,0.9444444444444444,70,ETH
8,-16.0,-14.0,0.0384615384615384,0.9615384615384616,76,ETH
8,-14.0,-12.0,0.0594059405940594,0.9405940594059404,99,ETH
8,-12.0,-10.0,0.0723684210526315,0.9276315789473684,150,ETH
8,-10.0,-8.0,0.0674603174603174,0.9325396825396826,250,ETH
8,-8.0,-6.0,0.1030640668523676,0.8969359331476323,357,ETH
8,-6.0,-4.0,0.1358024691358024,0.8641975308641976,646,ETH
8,-4.0,-2.0,0.2108490566037736,0.7891509433962264,1058,ETH
8,-2.0,0.0,0.3780906593406593,0.6219093406593407,1454,ETH
8,0.0,2.0,0.637650389242746,0.362349610757254,1411,ETH
8,2.0,4.0,0.774102079395085,0.2258979206049149,1056,ETH
8,4.0,6.0,0.8495639534883721,0.1504360465116279,686,ETH
8,6.0,8.0,0.9020100502512562,0.0979899497487437,396,ETH
8,8.0,10.0,0.9345794392523364,0.0654205607476635,212,ETH
8,10.0,12.0,0.9207317073170732,0.0792682926829267,162,ETH
8,12.0,14.0,0.9363636363636364,0.0636363636363636,108,ETH
8,14.0,16.0,0.9661016949152542,0.0338983050847457,57,ETH
8,16.0,18.0,0.9365079365079364,0.0634920634920634,61,ETH
8,18.0,20.0,0.918918918918919,0.081081081081081,35,ETH
8,20.0,22.0,0.9545454545454546,0.0454545454545454,20,ETH
9,-28.0,-26.0,0.0454545454545454,0.9545454545454546,20,ETH
9,-26.0,-24.0,0.0769230769230769,0.9230769230769232,24,ETH
9,-22.0,-20.0,0.0571428571428571,0.9428571428571428,33,ETH
9,-20.0,-18.0,0.0227272727272727,0.9772727272727272,42,ETH
9,-18.0,-16.0,0.0294117647058823,0.9705882352941176,66,ETH
9,-16.0,-14.0,0.0705882352941176,0.9294117647058824,83,ETH
9,-14.0,-12.0,0.045045045045045,0.954954954954955,109,ETH
9,-12.0,-10.0,0.0440251572327044,0.9559748427672956,157,ETH
9,-10.0,-8.0,0.050179211469534,0.949820788530466,277,ETH
9,-8.0,-6.0,0.0788043478260869,0.9211956521739132,366,ETH
9,-6.0,-4.0,0.1310240963855421,0.8689759036144579,662,ETH
9,-4.0,-2.0,0.2039078156312625,0.7960921843687374,996,ETH
9,-2.0,0.0,0.3338119167264896,0.6661880832735103,1391,ETH
9,0.0,2.0,0.6528288023512123,0.3471711976487877,1359,ETH
9,2.0,4.0,0.7983425414364641,0.2016574585635359,1084,ETH
9,4.0,6.0,0.8884730538922155,0.1115269461077844,666,ETH
9,6.0,8.0,0.9226666666666666,0.0773333333333333,373,ETH
9,8.0,10.0,0.9300411522633744,0.0699588477366255,241,ETH
9,10.0,12.0,0.9421965317919077,0.0578034682080924,171,ETH
9,12.0,14.0,0.9316239316239316,0.0683760683760683,115,ETH
9,14.0,16.0,0.963855421686747,0.036144578313253,81,ETH
9,16.0,18.0,0.9666666666666668,0.0333333333333333,58,ETH
9,18.0,20.0,0.9487179487179488,0.0512820512820513,37,ETH
9,20.0,22.0,0.9736842105263158,0.0263157894736841,36,ETH
9,24.0,26.0,0.9615384615384616,0.0384615384615384,24,ETH
10,-28.0,-26.0,0.0416666666666666,0.9583333333333334,22,ETH
10,-24.0,-22.0,0.0434782608695652,0.9565217391304348,21,ETH
10,-22.0,-20.0,0.0256410256410256,0.9743589743589745,37,ETH
10,-20.0,-18.0,0.0555555555555555,0.9444444444444444,52,ETH
10,-18.0,-16.0,0.028169014084507,0.971830985915493,69,ETH
10,-16.0,-14.0,0.0121951219512195,0.9878048780487804,80,ETH
10,-14.0,-12.0,0.0095238095238095,0.9904761904761904,103,ETH
10,-12.0,-10.0,0.0546448087431694,0.9453551912568308,181,ETH
10,-10.0,-8.0,0.0464285714285714,0.9535714285714284,278,ETH
10,-8.0,-6.0,0.0714285714285714,0.9285714285714286,404,ETH
10,-6.0,-4.0,0.090983606557377,0.909016393442623,608,ETH
10,-4.0,-2.0,0.1693069306930693,0.8306930693069307,1008,ETH
10,-2.0,0.0,0.3298192771084337,0.6701807228915663,1326,ETH
10,0.0,2.0,0.6439617083946981,0.3560382916053018,1356,ETH
10,2.0,4.0,0.8417721518987342,0.1582278481012657,1025,ETH
10,4.0,6.0,0.9209302325581395,0.0790697674418604,643,ETH
10,6.0,8.0,0.9228855721393034,0.0771144278606965,400,ETH
10,8.0,10.0,0.9290780141843972,0.0709219858156028,280,ETH
10,10.0,12.0,0.962566844919786,0.0374331550802139,185,ETH
10,12.0,14.0,0.9646017699115044,0.0353982300884956,111,ETH
10,14.0,16.0,0.9878048780487804,0.0121951219512195,80,ETH
10,16.0,18.0,0.9873417721518988,0.0126582278481012,77,ETH
10,18.0,20.0,0.975,0.025,38,ETH
10,20.0,22.0,0.9411764705882352,0.0588235294117647,32,ETH
10,22.0,24.0,0.9696969696969696,0.0303030303030302,31,ETH
11,-28.0,-26.0,0.09375,0.90625,30,ETH
11,-26.0,-24.0,0.08,0.92,23,ETH
11,-24.0,-22.0,0.0625,0.9375,30,ETH
11,-22.0,-20.0,0.054054054054054,0.945945945945946,35,ETH
11,-20.0,-18.0,0.0566037735849056,0.9433962264150944,51,ETH
11,-18.0,-16.0,0.0133333333333333,0.9866666666666668,73,ETH
11,-16.0,-14.0,0.0125,0.9875,78,ETH
11,-14.0,-12.0,0.0145985401459854,0.9854014598540146,135,ETH
11,-12.0,-10.0,0.0357142857142857,0.9642857142857144,166,ETH
11,-10.0,-8.0,0.0469314079422382,0.9530685920577616,275,ETH
11,-8.0,-6.0,0.0291970802919708,0.9708029197080292,409,ETH
11,-6.0,-4.0,0.0907715582450832,0.9092284417549168,659,ETH
11,-4.0,-2.0,0.123721881390593,0.876278118609407,976,ETH
11,-2.0,0.0,0.3146989835809226,0.6853010164190774,1277,ETH
11,0.0,2.0,0.6825460368294637,0.3174539631705363,1247,ETH
11,2.0,4.0,0.8561253561253561,0.1438746438746438,1051,ETH
11,4.0,6.0,0.9210526315789472,0.0789473684210526,682,ETH
11,6.0,8.0,0.9295774647887324,0.0704225352112676,424,ETH
11,8.0,10.0,0.9530685920577616,0.0469314079422382,275,ETH
11,10.0,12.0,0.9834254143646408,0.016574585635359,179,ETH
11,12.0,14.0,0.96875,0.03125,126,ETH
11,14.0,16.0,0.9871794871794872,0.0128205128205127,76,ETH
11,16.0,18.0,0.9850746268656716,0.0149253731343284,65,ETH
11,18.0,20.0,0.9821428571428572,0.0178571428571429,54,ETH
11,20.0,22.0,0.975,0.025,38,ETH
11,22.0,24.0,0.9642857142857144,0.0357142857142857,26,ETH
11,24.0,26.0,0.9545454545454546,0.0454545454545454,20,ETH
12,-26.0,-24.0,0.0303030303030303,0.9696969696969696,31,ETH
12,-24.0,-22.0,0.0217391304347826,0.9782608695652174,44,ETH
12,-22.0,-20.0,0.0444444444444444,0.9555555555555556,43,ETH
12,-20.0,-18.0,0.06,0.94,48,ETH
12,-18.0,-16.0,0.0253164556962025,0.9746835443037974,77,ETH
12,-16.0,-14.0,0.0326086956521739,0.967391304347826,90,ETH
12,-14.0,-12.0,0.0145985401459854,0.9854014598540146,135,ETH
12,-12.0,-10.0,0.0164835164835164,0.9835164835164836,180,ETH
12,-10.0,-8.0,0.018796992481203,0.981203007518797,264,ETH
12,-8.0,-6.0,0.0267639902676399,0.97323600973236,409,ETH
12,-6.0,-4.0,0.0544,0.9456,623,ETH
12,-4.0,-2.0,0.0969441517386722,0.9030558482613276,947,ETH
12,-2.0,0.0,0.2645687645687645,0.7354312354312355,1285,ETH
12,0.0,2.0,0.7054738562091504,0.2945261437908496,1222,ETH
12,2.0,4.0,0.9008620689655172,0.0991379310344827,1042,ETH
12,4.0,6.0,0.9340974212034384,0.0659025787965615,696,ETH
12,6.0,8.0,0.9641148325358851,0.0358851674641148,416,ETH
12,8.0,10.0,0.9856115107913668,0.0143884892086331,276,ETH
12,10.0,12.0,0.9891891891891892,0.0108108108108108,183,ETH
12,12.0,14.0,0.9918032786885246,0.0081967213114754,120,ETH
12,14.0,16.0,0.9759036144578314,0.0240963855421686,81,ETH
12,16.0,18.0,0.9864864864864864,0.0135135135135134,72,ETH
12,18.0,20.0,0.9807692307692308,0.0192307692307692,50,ETH
12,20.0,22.0,0.9803921568627452,0.0196078431372549,49,ETH
12,22.0,24.0,0.9714285714285714,0.0285714285714285,33,ETH
12,24.0,26.0,0.9583333333333334,0.0416666666666666,22,ETH
13,-28.0,-26.0,0.0416666666666666,0.9583333333333334,22,ETH
13,-26.0,-24.0,0.04,0.96,23,ETH
13,-24.0,-22.0,0.0232558139534883,0.9767441860465116,41,ETH
13,-22.0,-20.0,0.0192307692307692,0.9807692307692308,50,ETH
13,-20.0,-18.0,0.0166666666666666,0.9833333333333332,58,ETH
13,-18.0,-16.0,0.0147058823529411,0.9852941176470588,66,ETH
13,-16.0,-14.0,0.03125,0.96875,94,ETH
13,-14.0,-12.0,0.0194805194805194,0.9805194805194806,152,ETH
13,-12.0,-10.0,0.0164835164835164,0.9835164835164836,180,ETH
13,-10.0,-8.0,0.0068965517241379,0.993103448275862,288,ETH
13,-8.0,-6.0,0.0254452926208651,0.9745547073791349,391,ETH
13,-6.0,-4.0,0.0389408099688473,0.9610591900311528,640,ETH
13,-4.0,-2.0,0.0627659574468085,0.9372340425531916,938,ETH
13,-2.0,0.0,0.2294213528932355,0.7705786471067645,1225,ETH
13,0.0,2.0,0.7381342062193126,0.2618657937806874,1220,ETH
13,2.0,4.0,0.9268774703557312,0.0731225296442688,1010,ETH
13,4.0,6.0,0.9569583931133429,0.0430416068866571,695,ETH
13,6.0,8.0,0.98812351543943,0.0118764845605701,419,ETH
13,8.0,10.0,0.9901960784313726,0.0098039215686274,304,ETH
13,10.0,12.0,0.9940476190476192,0.0059523809523809,166,ETH
13,12.0,14.0,0.9848484848484848,0.0151515151515151,130,ETH
13,14.0,16.0,0.9878048780487804,0.0121951219512195,80,ETH
13,16.0,18.0,0.9873417721518988,0.0126582278481012,77,ETH
13,18.0,20.0,0.9814814814814816,0.0185185185185184,52,ETH
13,20.0,22.0,0.979591836734694,0.0204081632653061,47,ETH
13,22.0,24.0,0.96875,0.03125,30,ETH
13,24.0,26.0,0.9629629629629628,0.037037037037037,25,ETH
13,26.0,28.0,0.9615384615384616,0.0384615384615384,24,ETH
14,-30.0,-28.0,0.0434782608695652,0.9565217391304348,21,ETH
14,-28.0,-26.0,0.03125,0.96875,30,ETH
14,-26.0,-24.0,0.03125,0.96875,30,ETH
14,-24.0,-22.0,0.0256410256410256,0.9743589743589745,37,ETH
14,-22.0,-20.0,0.0222222222222222,0.9777777777777776,43,ETH
14,-20.0,-18.0,0.0149253731343283,0.9850746268656716,65,ETH
14,-18.0,-16.0,0.0136986301369863,0.9863013698630136,71,ETH
14,-16.0,-14.0,0.0097087378640776,0.9902912621359224,101,ETH
14,-14.0,-12.0,0.0071428571428571,0.9928571428571428,138,ETH
14,-12.0,-10.0,0.0048309178743961,0.9951690821256038,205,ETH
14,-10.0,-8.0,0.0106382978723404,0.9893617021276596,280,ETH
14,-8.0,-6.0,0.0066666666666666,0.9933333333333332,448,ETH
14,-6.0,-4.0,0.0139968895800933,0.9860031104199068,641,ETH
14,-4.0,-2.0,0.0485036119711042,0.9514963880288958,967,ETH
14,-2.0,0.0,0.2011294526498696,0.7988705473501303,1149,ETH
14,0.0,2.0,0.7876480541455161,0.2123519458544839,1180,ETH
14,2.0,4.0,0.9638916750250752,0.0361083249749247,995,ETH
14,4.0,6.0,0.9831288343558282,0.0168711656441717,650,ETH
14,6.0,8.0,0.9928909952606636,0.0071090047393365,420,ETH
14,8.0,10.0,0.9933110367892976,0.0066889632107023,297,ETH
14,10.0,12.0,0.9948453608247424,0.0051546391752577,192,ETH
14,12.0,14.0,0.9929577464788732,0.0070422535211267,140,ETH
14,14.0,16.0,0.9888888888888888,0.011111111111111,88,ETH
14,16.0,18.0,0.9866666666666668,0.0133333333333333,73,ETH
14,18.0,20.0,0.98,0.02,48,ETH
14,20.0,22.0,0.984126984126984,0.0158730158730159,61,ETH
14,22.0,24.0,0.972972972972973,0.0270270270270269,35,ETH
14,24.0,26.0,0.9743589743589745,0.0256410256410256,37,ETH
1,-2.0,0.0,0.4065814850530376,0.5934185149469624,4146,SOL
1,0.0,2.0,0.5786254448398577,0.4213745551601423,4494,SOL
2,-2.0,0.0,0.3544910179640718,0.6455089820359281,4173,SOL
2,0.0,2.0,0.6283284851197135,0.3716715148802865,4467,SOL
3,-2.0,0.0,0.3210038058991437,0.6789961941008563,4202,SOL
3,0.0,2.0,0.6619734174363595,0.3380265825636405,4437,SOL
4,-2.0,0.0,0.2936489058039962,0.7063510941960038,4202,SOL
4,0.0,2.0,0.6880351509689049,0.3119648490310951,4436,SOL
5,-2.0,0.0,0.2748709526044111,0.7251290473955889,4260,SOL
5,0.0,2.0,0.7118198445358939,0.2881801554641061,4372,SOL
6,-2.0,0.0,0.2492293099359734,0.7507706900640265,4215,SOL
6,0.0,2.0,0.7320498301245754,0.2679501698754246,4413,SOL
7,-2.0,0.0,0.2279761904761904,0.7720238095238096,4198,SOL
7,0.0,2.0,0.75,0.25,4428,SOL
8,-2.0,0.0,0.2074829931972789,0.7925170068027211,4261,SOL
8,0.0,2.0,0.7783765191469847,0.2216234808530153,4359,SOL
9,-2.0,0.0,0.1881316098707403,0.8118683901292597,4253,SOL
9,0.0,2.0,0.7966315307057745,0.2033684692942254,4362,SOL
10,-2.0,0.0,0.1639189825718323,0.8360810174281676,4244,SOL
10,0.0,2.0,0.8193681318681318,0.1806318681318681,4366,SOL
11,-2.0,0.0,0.1400189214758751,0.8599810785241249,4226,SOL
11,0.0,2.0,0.839908779931585,0.160091220068415,4383,SOL
12,-4.0,-2.0,0.0454545454545454,0.9545454545454546,20,SOL
12,-2.0,0.0,0.1096135496183206,0.8903864503816794,4190,SOL
12,0.0,2.0,0.8635024920706842,0.1364975079293158,4412,SOL
13,-4.0,-2.0,0.0416666666666666,0.9583333333333334,22,SOL
13,-2.0,0.0,0.0913687676387582,0.9086312323612418,4250,SOL
13,0.0,2.0,0.8919944789510007,0.1080055210489993,4345,SOL
13,2.0,4.0,0.9565217391304348,0.0434782608695651,21,SOL
14,-4.0,-2.0,0.0384615384615384,0.9615384615384616,24,SOL
14,-2.0,0.0,0.0557119399483931,0.9442880600516068,4261,SOL
14,0.0,2.0,0.9296279177259072,0.0703720822740928,4325,SOL
14,2.0,4.0,0.9629629629629628,0.037037037037037,25,SOL
1,-2.0,0.0,0.3958381502890173,0.6041618497109826,4323,XRP
1,0.0,2.0,0.591087962962963,0.408912037037037,4318,XRP
2,-2.0,0.0,0.3600370456124103,0.6399629543875898,4317,XRP
2,0.0,2.0,0.6265603328710125,0.3734396671289874,4324,XRP
3,-2.0,0.0,0.328660797034291,0.671339202965709,4314,XRP
3,0.0,2.0,0.6576576576576577,0.3423423423423423,4327,XRP
4,-2.0,0.0,0.2989750757046354,0.7010249242953646,4291,XRP
4,0.0,2.0,0.6852022058823529,0.3147977941176471,4350,XRP
5,-2.0,0.0,0.2842979017754208,0.7157020982245792,4335,XRP
5,0.0,2.0,0.7039229340761374,0.2960770659238626,4306,XRP
6,-2.0,0.0,0.2521939953810623,0.7478060046189376,4328,XRP
6,0.0,2.0,0.735457705677868,0.264542294322132,4313,XRP
7,-2.0,0.0,0.2236414305620065,0.7763585694379935,4304,XRP
7,0.0,2.0,0.7611200737497119,0.2388799262502881,4337,XRP
8,-2.0,0.0,0.2077803203661327,0.7922196796338673,4368,XRP
8,0.0,2.0,0.7855638745905476,0.2144361254094524,4272,XRP
9,-2.0,0.0,0.1930647745479514,0.8069352254520485,4367,XRP
9,0.0,2.0,0.8006551240056153,0.1993448759943846,4272,XRP
10,-2.0,0.0,0.1713625866050808,0.8286374133949191,4328,XRP
10,0.0,2.0,0.8169487595641085,0.1830512404358915,4311,XRP
11,-2.0,0.0,0.1433712560947295,0.8566287439052704,4305,XRP
11,0.0,2.0,0.8413284132841329,0.1586715867158671,4334,XRP
12,-2.0,0.0,0.1225694444444444,0.8774305555555556,4318,XRP
12,0.0,2.0,0.8642146657413833,0.1357853342586167,4321,XRP
13,-2.0,0.0,0.0962386812166241,0.903761318783376,4305,XRP
13,0.0,2.0,0.8881457564575646,0.1118542435424354,4334,XRP
14,-2.0,0.0,0.0667125171939477,0.9332874828060522,4360,XRP
14,0.0,2.0,0.9284045783695396,0.0715954216304602,4279,XRP
